S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,240.0,48.0,108.65823794425084,2732.1875
2017,11,10,240.0,48.0,107.8682707017544,2715.875
2017,11,11,132.0,36.0,67.63874010416666,1762.0
2017,11,12,96.0,36.0,58.45087722807019,1546.6875
2017,11,13,324.0,36.0,164.0500330902778,4082.25
2017,11,14,300.0,132.0,200.5927248611111,4933.125
2017,11,15,360.0,144.0,193.35974550607287,5062.8125
2017,11,16,348.0,132.0,202.19659147368424,4968.5625
2017,11,17,372.0,132.0,201.67565954703832,4974.4375
2017,11,18,264.0,144.0,168.19454364583333,4168.125
2017,11,19,240.0,132.0,166.008283028169,4085.875
2017,11,20,360.0,132.0,208.07742255244762,5108.5625
2017,11,21,360.0,144.0,206.7319064111498,5086.625
2017,11,22,336.0,132.0,198.04960315972224,4873.9375
2017,11,23,336.0,132.0,205.24095902097898,5045.125
2017,11,24,360.0,132.0,197.20049954545456,4850.75
2017,11,25,240.0,132.0,168.28383458646618,3839.25
2017,11,26,228.0,132.0,166.8741258741259,2046.4375
2017,11,27,312.0,132.0,198.68100194444455,4901.25
2017,11,28,336.0,132.0,203.39064212543553,5016.875
2017,11,29,348.0,132.0,206.81398809027786,5075.125
2017,11,30,336.0,132.0,205.9812500347223,5063.0
2017,12,1,348.0,144.0,206.9486224285715,5079.9375
2017,12,2,252.0,132.0,173.69089097560973,4292.3125
2017,12,3,252.0,132.0,170.34165414035093,4214.75
2017,12,4,372.0,144.0,215.26190475694452,5303.75
2017,12,5,324.0,144.0,209.91667498257848,5167.0625
2017,12,6,372.0,144.0,218.71686506944448,5384.75
2017,12,7,336.0,132.0,207.8393684375001,5114.1875
2017,12,8,312.0,132.0,203.1142856794425,5008.5625
2017,12,9,240.0,132.0,174.46875000000006,4298.125
2017,12,10,228.0,144.0,174.31378445614038,4301.1875
2017,12,11,360.0,144.0,217.7704364930556,5369.5625
2017,12,12,360.0,144.0,221.65564958188153,5447.25
2017,12,13,348.0,144.0,220.23735121527784,5422.125
2017,12,14,324.0,144.0,215.21648349650349,5304.0625
2017,12,15,384.0,144.0,218.28710801393729,5364.75
2017,12,16,252.0,144.0,180.02708333333325,4441.3125
2017,12,17,240.0,144.0,174.74881374558302,4311.8125
2017,12,18,360.0,144.0,217.66964288194447,5359.625
2017,12,19,336.0,144.0,215.28432055749133,5321.8125
2017,12,20,324.0,144.0,208.23126649305544,5125.75
2017,12,21,336.0,144.0,206.7013439372823,5093.625
2017,12,22,324.0,144.0,200.9333996864111,4953.4375
2017,12,23,252.0,132.0,170.19980159722218,4194.75
2017,12,24,240.0,132.0,167.83446552447555,4153.3125
2017,12,25,372.0,132.0,214.89935517361124,5266.5625
2017,12,26,372.0,144.0,216.69662697916664,5328.0
2017,12,27,360.0,144.0,219.05257937500002,5386.1875
2017,12,28,372.0,144.0,217.42387611888105,5333.0625
2017,12,29,348.0,144.0,210.9944700358423,5225.6875
2017,12,30,240.0,132.0,169.00555555555556,4183.375
2017,12,31,240.0,132.0,166.15277777777783,4125.625
2018,1,1,216.0,132.0,155.42281746527777,3858.125
2018,1,2,372.0,132.0,221.0790675,5425.8125
2018,1,3,360.0,144.0,228.11716270833324,5591.0
2018,1,4,396.0,144.0,227.09424604166668,5572.9375
2018,1,5,360.0,144.0,218.7343253819444,5371.625
2018,1,6,264.0,144.0,183.89778669014083,4534.75
2018,1,7,240.0,144.0,171.1077694035088,4221.375
2018,1,8,372.0,144.0,221.68626184669003,5446.9375
2018,1,9,360.0,144.0,219.16156943661971,5367.3125
2018,1,10,360.0,144.0,220.64206350694448,5412.9375
2018,1,11,348.0,144.0,223.00014881944443,5479.8125
2018,1,12,348.0,144.0,218.98769840277774,5385.0
2018,1,13,264.0,144.0,175.44424604166664,4336.3125
2018,1,14,252.0,144.0,179.6570436458333,4441.25
2018,1,15,360.0,144.0,224.45625000000007,5512.8125
2018,1,16,336.0,144.0,213.10462916376306,5237.5
2018,1,17,360.0,144.0,215.0677579513889,5290.625
2018,1,18,348.0,144.0,212.62787456445992,5228.875
2018,1,19,336.0,144.0,210.28908725694453,5182.5
2018,1,20,252.0,144.0,167.61458333333334,4153.5
2018,1,21,228.0,132.0,171.8818181818182,4251.75
2018,1,22,372.0,144.0,222.9551020209061,5486.625
2018,1,23,360.0,144.0,223.2608262369338,5492.5
2018,1,24,372.0,144.0,221.15228070175436,5449.125
2018,1,25,348.0,144.0,212.76641221374038,5402.125
2018,1,26,336.0,144.0,206.6831348958332,5095.75
2018,1,27,240.0,144.0,173.67762237762236,4292.375
2018,1,28,240.0,144.0,174.8218309859155,4306.875
2018,1,29,360.0,144.0,225.83124996527778,5555.0
2018,1,30,372.0,144.0,223.279799508772,5476.75
2018,1,31,324.0,144.0,203.05942458333334,5007.25
2018,2,1,312.0,132.0,202.241750528169,4968.625
2018,2,2,348.0,132.0,206.82966270833333,5078.875
2018,2,3,240.0,144.0,170.21453631578945,4209.5
2018,2,4,228.0,132.0,166.26484297872346,4102.875
