S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,2.8,0.7,1.5212118181818182,1.259769999999662
2017,11,9,1,2.7,0.7,1.5665275,1.379889999997431
2017,11,9,2,2.7,0.7,1.3534724999999999,1.25
2017,11,9,3,2.7,0.7,1.4756941666666663,1.3798800000013216
2017,11,9,4,2.7,0.7,1.3811108333333333,1.3598700000020472
2017,11,9,5,2.7,0.7,1.3527775,1.2299799999982497
2017,11,9,6,2.8,0.7,1.6104166666666664,1.370109999998931
2017,11,9,7,2.8,0.7,1.4708333333333332,1.2700199999990218
2017,11,9,8,2.8,0.7,1.5438891666666663,1.3501000000014756
2017,11,9,9,2.8,0.7,1.5097224999999999,1.280269999999291
2017,11,9,10,2.9,0.7,1.6011108333333333,1.3100599999988845
2017,11,9,11,3.0,0.7,1.7554166666666664,1.3598600000013903
2017,11,9,12,3.0,0.7,1.9440274999999998,1.5400399999998626
2017,11,9,13,3.0,0.7,1.7187499999999998,1.5800799999997253
2017,11,9,14,3.0,0.7,1.7162499999999998,1.6201199999986784
2017,11,9,15,2.9,0.7,1.8305549999999997,1.5600599999988845
2017,11,9,16,2.9,0.7,1.4347224999999997,1.5600500000000466
2017,11,9,17,3.0,0.7,1.7708325,1.5800799999997253
2017,11,9,18,3.0,0.7,1.6996963636363638,1.600100000000566
2017,11,9,19,3.0,0.7,1.7197216666666666,1.5800799999988158
2017,11,9,20,3.0,0.7,1.7472216666666665,1.5903299999999945
2017,11,9,21,3.0,0.7,1.7749991666666667,1.5703099999991537
2017,11,9,22,3.0,0.7,1.5727774999999997,1.5102500000011787
2017,11,9,23,2.9,0.7,1.4958333333333333,1.4101500000006126
2017,11,10,0,2.9,0.7,1.6069449999999996,1.4101599999994505
2017,11,10,1,2.9,0.7,1.745833333333333,1.470209999999497
2017,11,10,2,2.9,0.7,1.6951383333333332,1.4599599999983184
2017,11,10,3,2.9,0.7,1.7819441666666667,1.399900000001253
2017,11,10,4,2.8,0.7,1.490151818181818,1.2700199999999313
2017,11,10,5,2.8,0.7,1.3881949999999998,1.259769999999662
2017,11,10,6,2.8,0.7,1.4881941666666665,1.4301800000012008
2017,11,10,7,2.8,0.7,1.3666666666666663,1.2998100000031627
2017,11,10,8,2.9,0.7,1.5749999999999995,1.4697299999997995
2017,11,10,9,2.9,0.7,1.4916666666666665,1.4296899999990273
2017,11,10,10,3.0,0.7,1.5583324999999997,1.4204100000006292
2017,11,10,11,3.0,0.7,1.8104158333333331,1.6000900000017282
2017,11,10,12,3.1,0.7,1.6143049999999997,1.6103499999999258
2017,11,10,13,3.1,0.7,1.91389,1.6601599999994505
2017,11,10,14,3.0,0.7,1.6375,1.560059999999794
2017,11,10,15,2.9,0.7,1.51875,1.559570000000349
2017,11,10,16,2.9,0.7,1.6301391666666663,1.5200200000026598
2017,11,10,17,2.9,0.7,1.8287499999999997,1.470210000001316
2017,11,10,18,2.9,0.7,1.7277775000000002,1.5297800000007555
2017,11,10,19,2.9,0.7,1.6263883333333335,1.5200199999999313
2017,11,10,20,2.9,0.7,1.477083333333333,1.4897500000015498
