S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,11.1,5.1,8.769156363636364,7.023440000004484
2017,11,9,1,11.4,6.9,9.00878,8.242189999989932
2017,11,9,2,12.0,6.3,9.175296666666668,8.351559999995516
2017,11,9,3,13.5,6.9,9.089495,8.09375
2017,11,9,4,13.2,6.6,8.938928333333335,8.335940000004484
2017,11,9,5,11.1,6.6,8.881071666666669,8.320319999998901
2017,11,9,6,11.4,5.7,8.8139,7.945309999995516
2017,11,9,7,14.4,6.0,9.801934166666667,8.84375
2017,11,9,8,27.0,12.0,17.266785833333333,15.71875
2017,11,9,9,40.2,24.0,33.006607499999994,30.132810000010068
2017,11,9,10,39.0,29.7,36.053333333333335,32.53125
2017,11,9,11,39.3,29.1,33.766905,30.453129999994417
2017,11,9,12,33.6,24.6,29.608095000000002,26.6171800000011
2017,11,9,13,33.6,23.1,28.361428333333333,26.648440000004484
2017,11,9,14,35.4,27.3,30.464880833333336,28.781240000011167
2017,11,9,15,42.3,29.7,35.51357166666667,33.34375
2017,11,9,16,41.1,28.2,32.679434166666674,30.570309999995516
2017,11,9,17,34.5,20.1,27.255000000000006,25.593740000011167
2017,11,9,18,23.7,12.6,16.980000833333335,15.851569999998901
2017,11,9,19,16.5,7.2,12.009761666666668,11.296879999994417
2017,11,9,20,13.5,7.8,10.296190833333332,9.539060000010068
2017,11,9,21,13.5,7.8,10.09375,9.296869999991031
2017,11,9,22,15.3,8.1,10.346368333333333,9.5625
2017,11,9,23,13.2,6.9,9.912181666666667,9.203120000005583
2017,11,10,0,13.5,7.8,10.326468333333333,9.21875
2017,11,10,1,12.9,8.1,10.043570833333334,9.132810000010068
2017,11,10,2,12.0,6.6,9.807538333333333,8.781240000011167
2017,11,10,3,12.9,7.8,9.784642499999999,8.757819999998901
2017,11,10,4,12.0,6.6,9.685425833333332,8.828120000005583
2017,11,10,5,12.0,8.1,10.009415833333334,9.101560000010068
2017,11,10,6,12.9,7.2,9.943453333333332,9.335940000004484
2017,11,10,7,14.4,6.6,11.083928333333333,10.4375
2017,11,10,8,29.1,11.4,16.66648833333333,15.257819999998901
2017,11,10,9,47.1,27.0,32.392291666666665,30.039059999995516
2017,11,10,10,44.1,27.6,33.90583333333333,31.585940000004484
2017,11,10,11,34.2,24.9,29.95142833333333,27.929690000004484
2017,11,10,12,32.7,22.5,27.550237499999998,25.742190000004484
2017,11,10,13,36.9,24.0,29.420833333333334,27.445309999995516
2017,11,10,14,38.7,25.8,31.33214166666667,29.3828199999989
2017,11,10,15,34.2,27.0,30.60773833333333,28.67188000000897
2017,11,10,16,37.5,24.3,30.961904999999998,29.2421800000011
2017,11,10,17,28.8,18.0,23.050714166666666,20.867190000004484
2017,11,10,18,23.1,16.5,20.085774166666667,18.0625
2017,11,10,19,19.5,11.4,14.8008325,13.367190000004484
2017,11,10,20,16.8,6.6,10.615922499999998,9.828120000005583
2017,11,10,21,11.1,5.1,8.240416666666667,7.703120000005583
2017,11,10,22,10.5,4.8,7.859672499999999,7.265619999991031
2017,11,10,23,10.5,5.1,7.761160833333334,7.421879999994417
2017,11,11,0,12.9,6.0,7.905861666666664,7.546880000008969
2017,11,11,1,10.5,5.7,7.724722500000001,7.289059999995516
2017,11,11,2,11.4,5.4,7.829415000000002,7.3125
2017,11,11,3,10.5,5.7,7.988580833333334,7.539059999995516
2017,11,11,4,10.5,4.8,7.501489166666666,7.101559999995516
2017,11,11,5,10.5,6.0,7.979613333333333,7.531259999988833
2017,11,11,6,9.6,5.7,7.655575000000002,6.898440000004484
2017,11,11,7,10.5,6.3,7.867143333333334,7.109380000008969
2017,11,11,8,12.0,5.4,7.938809166666668,7.078130000008969
2017,11,11,9,14.7,6.3,8.129166666666666,7.171869999991031
2017,11,11,10,12.3,7.2,9.321666666666667,8.609379999994417
2017,11,11,11,11.7,6.0,8.514285833333334,7.804690000004484
2017,11,11,12,11.7,5.4,8.400951666666666,7.734379999994417
2017,11,11,13,11.4,6.0,8.76131,7.875
2017,11,11,14,12.3,7.5,9.729523333333335,8.84375
2017,11,11,15,12.6,6.9,9.458928333333331,8.656240000011167
2017,11,11,16,12.3,8.1,9.473570833333335,8.742180000001099
2017,11,11,17,10.2,4.8,7.8783325,7.484369999991031
2017,11,11,18,10.5,6.0,8.263689999999999,7.828120000005583
2017,11,11,19,11.1,4.8,7.719047499999999,7.289060000010068
2017,11,11,20,12.9,5.7,8.170238333333334,7.75
2017,11,11,21,11.4,5.4,8.177708333333333,7.75
2017,11,11,22,11.4,6.0,8.042976666666666,7.5625
2017,11,11,23,11.4,5.1,7.5201191666666665,6.929689999989932
2017,11,12,0,10.5,5.4,7.767024166666666,7.234370000005583
2017,11,12,1,9.6,5.1,7.473651666666666,6.882809999995516
2017,11,12,2,13.2,5.4,8.101488333333334,7.65625
2017,11,12,3,10.2,4.5,7.713293333333334,7.21875
2017,11,12,4,11.1,6.0,7.711755833333332,7.109370000005583
2017,11,12,5,9.9,4.8,7.362480000000001,6.820319999998901
2017,11,12,6,11.1,5.1,7.491695833333334,6.867180000001099
2017,11,12,7,11.1,5.7,8.078919166666665,7.398439999989932
2017,11,12,8,11.1,4.8,7.551211666666668,6.898440000004484
2017,11,12,9,11.7,5.7,8.931090833333334,8.0625
2017,11,12,10,13.5,6.6,9.005208333333334,8.273440000004484
2017,11,12,11,12.3,6.9,8.764166666666668,8.320309999995516
2017,11,12,12,13.2,7.8,10.055655,9.539069999998901
2017,11,12,13,12.0,7.5,9.34376,8.890619999991031
2017,11,12,14,12.0,6.6,9.260199166666666,8.820310000010068
2017,11,12,15,12.0,6.3,8.716309166666667,8.21875
2017,11,12,16,12.6,6.0,8.423115000000001,8.046879999994417
2017,11,12,17,10.8,5.4,8.170377499999999,7.398430000001099
2017,11,12,18,11.1,5.4,7.923987500000002,7.210940000004484
2017,11,12,19,11.1,5.4,7.8567858333333325,7.046879999994417
2017,11,12,20,9.9,5.7,7.827112499999998,7.125
2017,11,12,21,12.0,4.8,8.005684166666667,7.210930000001099
2017,11,12,22,11.7,5.7,7.961608333333334,7.234370000005583
2017,11,12,23,11.1,5.1,7.717889166666667,7.289069999998901
2017,11,13,0,10.8,6.0,7.605163333333333,7.210939999989932
2017,11,13,1,9.9,5.1,7.786475000000002,7.4375
2017,11,13,2,10.5,5.4,7.336459166666668,6.953119999991031
2017,11,13,3,10.8,5.4,7.741965,7.398440000004484
2017,11,13,4,12.3,5.7,8.426685833333334,7.960930000001099
2017,11,13,5,11.4,4.5,7.80095,7.359369999991031
2017,11,13,6,9.3,6.0,7.335366666666666,7.039059999995516
2017,11,13,7,13.8,6.0,9.574403333333333,9.171870000005583
2017,11,13,8,25.8,7.5,14.2740175,13.781240000011167
2017,11,13,9,42.9,22.2,32.96994083333333,31.695309999995516
2017,11,13,10,46.2,33.6,39.479375,35.54687000000558
2017,11,13,11,40.8,32.4,35.37026749999999,31.89063000000897
2017,11,13,12,41.1,30.0,33.88160666666667,30.75
2017,11,13,13,36.6,27.6,31.11071583333333,28.2734300000011
2017,11,13,14,40.8,27.3,32.3721725,29.5625
2017,11,13,15,34.5,26.1,29.70669583333333,26.0859300000011
2017,11,13,16,38.7,27.6,32.71369,29.57813000000897
2017,11,13,17,32.4,22.5,27.261012500000003,24.359370000005583
2017,11,13,18,25.5,12.3,17.787658333333336,15.929689999989932
2017,11,13,19,13.5,7.5,10.618392499999999,9.570319999998901
2017,11,13,20,12.6,6.3,8.924048333333333,8.359369999991031
2017,11,13,21,11.7,6.0,8.173065000000001,7.75
2017,11,13,22,10.5,5.1,8.181100833333334,7.828120000005583
2017,11,13,23,10.2,5.1,7.709394166666667,7.289059999995516
2017,11,14,0,12.3,5.4,8.082423333333333,7.765620000005583
2017,11,14,1,10.8,5.4,7.948264166666668,7.492190000004484
2017,11,14,2,11.1,4.8,8.301944166666667,7.867180000001099
2017,11,14,3,11.1,5.4,7.882372500000002,7.507810000010068
2017,11,14,4,9.9,5.7,7.872956666666667,7.476559999995516
2017,11,14,5,12.0,5.7,7.958928333333334,7.453130000008969
2017,11,14,6,12.3,6.0,8.636755833333332,8.140629999994417
2017,11,14,7,12.0,4.8,8.529465,8.070310000010068
2017,11,14,8,32.7,8.1,16.746875,14.9375
2017,11,14,9,38.4,22.5,30.85625,29.04686999999103
2017,11,14,10,38.7,31.8,34.98735083333333,32.976559999995516
2017,11,14,11,43.8,30.6,35.79136916666667,33.54687000000558
2017,11,14,12,36.9,26.7,32.28349166666667,30.382809999995516
2017,11,14,13,39.9,28.5,33.09515916666667,30.398440000004484
2017,11,14,14,39.6,32.4,35.15230166666666,32.89062999999442
