S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,10.5,8.7,8.938246363636365,7.320309999995516
2017,11,9,1,10.8,8.7,9.045863333333333,8.273440000004484
2017,11,9,2,10.2,8.7,9.0272025,8.304689999989932
2017,11,9,3,10.8,8.7,9.106815833333334,8.34375
2017,11,9,4,10.8,8.7,8.9825,8.585940000004484
2017,11,9,5,14.7,8.7,13.158630833333333,12.664060000010068
2017,11,9,6,15.3,8.7,12.523719999999997,11.421870000005583
2017,11,9,7,12.6,8.7,9.94375,9.070309999995516
2017,11,9,8,18.9,10.8,14.99083333333333,13.859379999994417
2017,11,9,9,20.1,15.6,18.106190833333333,16.507809999995516
2017,11,9,10,20.7,15.9,18.276488333333337,16.5234300000011
2017,11,9,11,20.7,15.9,17.819166666666668,16.15625
2017,11,9,12,20.1,14.4,16.3475,14.757810000010068
2017,11,9,13,22.8,14.7,17.1,16.14063000000897
2017,11,9,14,21.0,16.5,18.19928583333333,17.25
2017,11,9,15,21.3,16.2,18.326666666666668,17.351559999995516
2017,11,9,16,21.6,16.2,18.196875000000002,17.132809999995516
2017,11,9,17,18.3,11.7,14.646071666666666,13.820310000010068
2017,11,9,18,12.9,9.6,10.622023333333333,10.054690000004484
2017,11,9,19,12.0,9.6,9.926964166666666,9.4375
2017,11,9,20,12.0,9.6,9.964166666666667,9.398440000004484
2017,11,9,21,12.0,9.6,10.003333333333336,9.445309999995516
2017,11,9,22,12.0,9.6,9.852083333333335,9.351559999995516
2017,11,9,23,11.7,9.6,9.720416666666667,9.210940000004484
2017,11,10,0,11.7,9.6,9.805833333333334,8.953119999991031
2017,11,10,1,11.7,9.6,9.774018333333332,9.007809999995516
2017,11,10,2,11.7,9.6,9.9246425,9.039059999995516
2017,11,10,3,11.7,9.6,9.759999999999998,8.9375
2017,11,10,4,11.4,9.6,9.751309166666665,8.960940000004484
2017,11,10,5,11.7,9.6,9.824166666666667,8.976559999995516
2017,11,10,6,11.1,9.6,9.823570833333333,9.351569999998901
2017,11,10,7,14.1,9.6,11.502083333333331,10.929689999989932
2017,11,10,8,18.9,12.6,15.859702500000003,15.0
2017,11,10,9,20.1,15.0,17.45011916666667,16.429690000004484
2017,11,10,10,21.0,16.2,18.01631,16.9765699999989
2017,11,10,11,21.0,15.9,17.9316075,16.9140699999989
2017,11,10,12,18.6,13.8,15.456250000000002,14.445310000010068
2017,11,10,13,17.1,14.1,14.8775,14.0
2017,11,10,14,16.5,14.1,15.0625,14.234379999994417
2017,11,10,15,18.0,14.4,15.151488333333335,14.328119999991031
2017,11,10,16,16.2,13.5,14.545000000000002,13.71875
2017,11,10,17,15.0,12.6,13.47,12.242190000004484
2017,11,10,18,14.7,9.3,12.29625,11.078129999994417
2017,11,10,19,15.6,9.3,13.923749999999998,12.8125
2017,11,10,20,12.0,9.3,9.782499999999999,8.875
2017,11,10,21,11.7,9.3,9.53125,8.75
2017,11,10,22,11.7,9.3,9.679106666666666,8.828119999991031
2017,11,10,23,11.7,9.3,9.476369166666666,8.984379999994417
2017,11,11,0,11.4,9.3,9.485178333333332,9.0
2017,11,11,1,11.4,9.3,9.659345,9.117190000004484
2017,11,11,2,11.7,9.3,9.581666666666667,9.093740000011167
