S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,1.2,0.4,0.6338090909090909,0.6093699999983073
2017,11,9,1,1.2,0.4,0.6348408333333332,0.6699200000002747
2017,11,9,2,1.2,0.4,0.5755558333333334,0.6308600000011211
2017,11,9,3,1.4,0.4,0.6380558333333334,0.6484399999935704
2017,11,9,4,1.2,0.4,0.6265866666666667,0.6699199999929988
2017,11,9,5,1.2,0.4,0.6103966666666667,0.6093699999983073
2017,11,9,6,1.2,0.4,0.613155,0.6406300000016927
2017,11,9,7,1.4,0.4,0.6599991666666666,0.6601599999994505
2017,11,9,8,9.0,0.4,3.3543250000000007,3.1894499999980326
2017,11,9,9,9.0,8.2,8.5847225,7.830080000007001
2017,11,9,10,31.2,8.4,17.053968333333334,15.140619999998307
2017,11,9,11,32.2,8.4,16.120376666666665,13.660149999999703
2017,11,9,12,31.2,8.4,16.303888333333333,14.208989999999176
2017,11,9,13,30.2,8.4,14.670436666666665,14.339850000000297
2017,11,9,14,30.8,8.6,15.470159166666669,14.361330000003363
2017,11,9,15,33.2,8.2,15.124921666666667,14.289069999998901
2017,11,9,16,33.8,11.0,17.465555833333337,16.019529999997758
2017,11,9,17,33.0,0.6,8.079444166666667,7.910149999999703
2017,11,9,18,1.2,0.6,0.7498416666666666,0.8085900000005495
2017,11,9,19,1.0,0.6,0.7522216666666667,0.7988299999997253
2017,11,9,20,1.0,0.6,0.7794058333333335,0.8007800000013958
2017,11,9,21,1.0,0.6,0.7491666666666666,0.7988199999963399
2017,11,9,22,1.2,0.6,0.7738091666666667,0.8105499999983294
2017,11,9,23,1.0,0.4,0.6928374999999999,0.7597700000005716
2017,11,10,0,1.2,0.4,0.7024408333333333,0.7597700000005716
2017,11,10,1,1.0,0.4,0.7183058333333334,0.75
2017,11,10,2,1.0,0.4,0.6767466666666667,0.7285100000008242
2017,11,10,3,1.0,0.4,0.6790683333333334,0.7011700000002747
2017,11,10,4,1.0,0.4,0.6750783333333333,0.71875
2017,11,10,5,1.0,0.4,0.6598216666666665,0.6894600000014179
2017,11,10,6,0.8,0.4,0.6648208333333333,0.7304700000022422
2017,11,10,7,1.2,0.4,0.7846033333333334,0.8183600000011211
2017,11,10,8,31.6,0.4,7.225119166666666,5.900390000002517
2017,11,10,9,30.0,8.4,13.481389166666666,12.75
2017,11,10,10,30.2,8.4,15.570834166666664,14.490230000006704
2017,11,10,11,31.2,8.4,15.985555833333331,15.599610000001121
2017,11,10,12,30.2,8.6,16.4433325,15.541010000000824
2017,11,10,13,30.4,8.4,17.084444166666668,15.701170000000275
2017,11,10,14,30.6,8.6,14.36873,13.400389999995241
2017,11,10,15,30.6,8.8,14.360555833333335,13.29882999999245
2017,11,10,16,30.0,4.4,13.307261666666667,11.52929999999833
2017,11,10,17,29.8,0.4,5.302301666666668,4.609369999998307
2017,11,10,18,1.2,0.4,0.7038883333333333,0.7402399999991758
2017,11,10,19,1.2,0.4,0.7315483333333331,0.7597700000005716
2017,11,10,20,1.0,0.4,0.6980166666666667,0.7304699999986042
2017,11,10,21,1.0,0.6,0.7065475,0.75
2017,11,10,22,1.0,0.4,0.6881741666666666,0.75
2017,11,10,23,1.0,0.4,0.6553174999999999,0.710929999997461
2017,11,11,0,1.0,0.4,0.6517466666666666,0.710929999997461
2017,11,11,1,1.0,0.4,0.6747416666666667,0.71875
2017,11,11,2,1.0,0.4,0.6752966666666667,0.6992199999986042
2017,11,11,3,1.2,0.4,0.6446816666666665,0.6992199999986042
2017,11,11,4,1.0,0.4,0.640675,0.6992200000022422
2017,11,11,5,1.0,0.4,0.6464291666666667,0.6992199999986042
2017,11,11,6,1.0,0.4,0.6320241666666667,0.6992200000022422
2017,11,11,7,1.2,0.4,0.6807933333333333,0.7089799999994284
2017,11,11,8,1.0,0.4,0.7035724999999999,0.7207000000016706
2017,11,11,9,1.0,0.4,0.6455158333333334,0.6992099999988568
2017,11,11,10,1.0,0.4,0.6891658333333334,0.7207000000016706
2017,11,11,11,1.0,0.4,0.6654766666666666,0.6992200000058801
2017,11,11,12,1.0,0.4,0.6753958333333333,0.6992099999988568
2017,11,11,13,1.0,0.4,0.7094441666666667,0.7206999999980326
2017,11,11,14,1.0,0.4,0.6999999999999998,0.7207000000016706
2017,11,11,15,1.0,0.4,0.6894050000000002,0.7089799999994284
2017,11,11,16,1.0,0.4,0.7016666666666667,0.7402399999991758
2017,11,11,17,1.4,0.4,0.7088491666666666,0.75
2017,11,11,18,1.0,0.4,0.6875408333333333,0.7402299999994284
2017,11,11,19,1.0,0.4,0.7286516666666666,0.7714900000028138
2017,11,11,20,1.0,0.4,0.7172225,0.7714799999994284
2017,11,11,21,1.0,0.4,0.694305,0.75
2017,11,11,22,1.2,0.4,0.7366666666666667,0.7597700000042096
2017,11,11,23,1.0,0.4,0.6490341666666667,0.71875
2017,11,12,0,1.0,0.4,0.643015,0.7089799999994284
2017,11,12,1,1.0,0.4,0.6476183333333333,0.6699200000002747
2017,11,12,2,1.0,0.4,0.6601199999999999,0.6894600000014179
2017,11,12,3,1.0,0.4,0.6641208333333334,0.6894600000014179
2017,11,12,4,1.0,0.4,0.6456341666666666,0.6699200000002747
2017,11,12,5,1.0,0.4,0.6377316666666666,0.6796900000008463
2017,11,12,6,1.0,0.4,0.6362699999999999,0.6796900000008463
2017,11,12,7,1.0,0.4,0.631825,0.6894600000014179
2017,11,12,8,1.0,0.4,0.6930958333333334,0.7207000000016706
2017,11,12,9,1.0,0.4,0.7189675000000001,0.7206999999980326
2017,11,12,10,1.0,0.4,0.6772216666666666,0.6992199999986042
2017,11,12,11,1.0,0.4,0.7090075000000001,0.7109400000008463
2017,11,12,12,1.0,0.4,0.6829633333333333,0.7206999999980326
2017,11,12,13,1.0,0.4,0.6789683333333333,0.7109400000044843
2017,11,12,14,1.0,0.4,0.7008741666666666,0.7109400000008463
2017,11,12,15,1.2,0.4,0.7306750000000001,0.7206999999980326
2017,11,12,16,1.0,0.4,0.728075,0.71875
2017,11,12,17,1.0,0.4,0.7032141666666667,0.7207100000014179
2017,11,12,18,1.0,0.4,0.7158725,0.7304700000022422
2017,11,12,19,1.0,0.4,0.7366658333333334,0.7285200000005716
2017,11,12,20,1.0,0.4,0.6936108333333334,0.7402300000067044
2017,11,12,21,1.0,0.4,0.7147816666666666,0.7402400000028138
2017,11,12,22,1.6,0.4,0.7478824999999998,0.7695299999977578
2017,11,12,23,1.0,0.4,0.6915675,0.7285200000005716
2017,11,13,0,1.0,0.4,0.6298675,0.7089899999991758
2017,11,13,1,1.0,0.4,0.6562499999999999,0.7206999999980326
2017,11,13,2,1.0,0.4,0.6472491666666668,0.710930000001099
2017,11,13,3,1.0,0.4,0.6331874999999999,0.7011699999929988
2017,11,13,4,1.0,0.4,0.66549,0.7207000000016706
2017,11,13,5,1.8,0.4,0.6732466666666667,0.71875
2017,11,13,6,1.2,0.4,0.6327966666666668,0.68945999999778
2017,11,13,7,2.2,0.4,0.8132533333333334,0.8593700000019453
2017,11,13,8,1.4,0.4,0.8124608333333333,0.8496099999974831
2017,11,13,9,1.4,0.4,0.7096825,0.7207000000016706
2017,11,13,10,1.2,0.4,0.6701583333333333,0.7089899999991758
2017,11,13,11,2.4,0.4,1.0277774999999998,1.0097699999932956
2017,11,13,12,1.8,0.4,0.765,0.7695300000013958
2017,11,13,13,1.4,0.4,0.8183333333333334,0.8496099999938451
2017,11,13,14,3.0,0.6,1.0963091666666664,1.099609999997483
2017,11,13,15,1.6,0.6,1.0430558333333335,1.0195300000013958
2017,11,13,16,1.4,0.6,0.9182933333333336,0.9199199999929988
2017,11,13,17,1.0,0.4,0.6766658333333333,0.6992199999986042
2017,11,13,18,0.8,0.4,0.5941274999999999,0.6503899999988789
2017,11,13,19,0.8,0.4,0.6522225,0.6816399999988789
2017,11,13,20,0.8,0.4,0.6672224999999998,0.689459999994142
2017,11,13,21,1.0,0.4,0.6432141666666666,0.7089899999991758
2017,11,13,22,1.0,0.4,0.6217266666666668,0.6992199999986042
2017,11,13,23,0.8,0.4,0.6153566666666666,0.6699200000002747
2017,11,14,0,1.6,0.4,0.6018258333333332,0.6386700000002747
2017,11,14,1,0.8,0.4,0.5632541666666667,0.6288999999997031
2017,11,14,2,0.8,0.4,0.5901791666666666,0.6503899999988789
2017,11,14,3,1.0,0.4,0.5616666666666666,0.6210900000005495
2017,11,14,4,1.6,0.4,0.6092058333333333,0.6406300000016927
2017,11,14,5,0.8,0.4,0.5772216666666666,0.6406200000055833
2017,11,14,6,0.8,0.4,0.5900791666666666,0.6386800000000221
2017,11,14,7,1.2,0.4,0.6743641666666665,0.7304700000022422
2017,11,14,8,1.6,0.4,0.8163209090909092,0.851570000002539
2017,11,14,9,1.4,0.4,0.8561508333333333,0.8789099999994505
2017,11,14,10,1.4,0.6,1.0074991666666668,1.0293000000019674
2017,11,14,11,2.8,0.4,1.2286116666666667,1.25
2017,11,14,12,3.4,0.6,1.8992458333333333,1.8300799999997253
2017,11,14,13,2.4,0.6,1.7728166666666667,1.6992200000022422
2017,11,14,14,2.6,0.8,1.8255558333333333,1.810540000005858
2017,11,14,15,3.0,0.8,2.0902775,2.0
2017,11,14,16,2.2,0.6,1.605833333333333,1.53125
2017,11,14,17,2.4,0.6,1.3316666666666668,1.3593699999983073
2017,11,14,18,2.4,0.4,1.2045241666666668,1.1796899999935704
2017,11,14,19,2.4,0.6,1.2141275,1.1601500000033411
2017,11,14,20,1.8,0.6,1.1030558333333331,1.0703099999991537
2017,11,14,21,2.4,0.6,1.066905,1.0585999999966589
2017,11,14,22,2.4,0.6,1.0713491666666668,1.0117200000058801
2017,11,14,23,2.2,0.6,0.9494841666666668,0.9199300000000221
2017,11,15,0,1.8,0.6,0.9212100000000002,0.8788999999997031
2017,11,15,1,2.0,0.4,0.9280566666666665,0.9609400000008463
2017,11,15,2,2.0,0.4,0.9119966666666666,0.8496099999974831
2017,11,15,3,2.2,0.4,0.9579366666666668,0.9413999999997031
2017,11,15,4,1.8,0.4,0.8333333333333334,0.8496100000047591
2017,11,15,5,1.6,0.4,0.7753183333333333,0.8300799999997253
2017,11,15,6,2.0,0.4,0.8369841666666665,0.8300799999997253
2017,11,15,7,1.6,0.6,0.9013499999999999,0.8691399999988789
2017,11,15,8,3.4,0.6,1.2733733333333335,1.2089899999991758
2017,11,15,9,10.4,0.6,5.659960833333333,5.460929999997461
2017,11,15,10,10.6,8.8,9.749999166666669,9.140619999998307
2017,11,15,11,11.6,8.8,10.021944166666666,9.199219999998604
2017,11,15,12,10.4,8.8,9.725000000000001,1.9902399999918998
2017,11,15,15,30.6,10.0,20.96381,3.7285200000005716
2017,11,15,16,32.0,0.6,5.731746666666667,4.28125
2017,11,15,17,2.4,0.4,1.4875,1.4199200000002747
2017,11,15,18,2.0,0.6,1.1825000000000003,1.1796899999972084
2017,11,15,19,2.2,0.6,1.1783333333333335,1.1894500000016706
2017,11,15,20,1.8,0.4,1.1748008333333333,1.1093800000016927
2017,11,15,21,2.2,0.4,1.0286116666666667,1.0195300000013958
2017,11,15,22,2.2,0.6,1.0134925000000001,1.0097700000005716
2017,11,15,23,1.8,0.6,0.9972624999999998,0.9316399999988789
2017,11,16,0,1.8,0.4,0.9261699999999999,0.9511800000036601
2017,11,16,1,1.6,0.4,0.9031558333333333,0.8984400000008463
2017,11,16,2,1.8,0.4,0.8419241666666667,0.8496099999938451
2017,11,16,3,2.0,0.4,0.9170233333333334,0.9199300000036601
2017,11,16,4,1.4,0.6,0.8248483333333333,0.8398500000002969
2017,11,16,5,1.6,0.6,0.8539675000000001,0.8398399999969115
2017,11,16,6,2.0,0.6,0.8276783333333334,0.8300799999997253
2017,11,16,7,2.2,0.4,0.9596033333333335,0.9492199999986042
2017,11,16,8,30.2,0.6,10.103055000000001,9.800780000001396
2017,11,16,9,30.0,8.6,17.73472166666667,16.779300000001967
2017,11,16,10,30.6,8.6,18.8827775,16.808600000000297
2017,11,16,11,32.6,8.6,20.412301666666668,18.548830000003363
2017,11,16,12,32.2,8.6,21.207738333333335,19.490240000002814
2017,11,16,13,32.0,8.6,20.935873333333337,18.96875
2017,11,16,14,31.4,8.8,19.330416666666668,17.888670000000275
2017,11,16,15,31.6,8.8,19.3522225,17.83984000000055
2017,11,16,16,31.2,0.6,8.37801583333333,7.558600000000297
2017,11,16,17,2.2,0.6,1.444485,1.4394500000053085
2017,11,16,18,2.0,0.6,1.2675008333333333,1.2695299999977578
2017,11,16,19,2.2,0.4,1.159445,1.1796900000008463
2017,11,16,20,2.2,0.4,1.1722616666666665,1.1992200000022422
2017,11,16,21,2.4,0.4,0.9872224999999998,1.060540000005858
2017,11,16,22,2.2,0.6,1.1317858333333335,1.1406299999980547
2017,11,16,23,1.8,0.4,0.9942858333333334,1.0195300000013958
2017,11,17,0,1.6,0.4,0.8776391666666666,0.9804700000022422
2017,11,17,1,1.8,0.4,0.91969,0.9589900000028138
2017,11,17,2,1.8,0.4,0.9071025000000001,0.9511800000036601
2017,11,17,3,1.8,0.4,0.9490083333333335,0.9394500000016706
2017,11,17,4,1.8,0.4,0.9529366666666667,0.9589799999994284
2017,11,17,5,1.6,0.6,0.9247624999999999,0.9199300000000221
2017,11,17,6,1.8,0.6,0.9165475,0.9394500000016706
2017,11,17,7,1.8,0.4,1.0022225,1.029289999998582
2017,11,17,8,30.6,0.6,8.728055833333334,8.72070000000167
2017,11,17,9,30.2,8.6,16.130694166666668,15.841790000005858
2017,11,17,10,30.6,8.6,16.826944166666667,15.929690000000846
2017,11,17,11,30.6,8.4,15.542579999999996,14.330079999999725
2017,11,17,12,11.4,0.6,6.240832500000001,5.980469999998604
2017,11,17,13,2.6,0.6,1.5788891666666665,1.5293000000019674
2017,11,17,14,2.8,0.6,1.7438891666666665,1.7304699999949662
2017,11,17,15,2.6,0.8,1.7430549999999998,1.591789999998582
2017,11,17,16,2.6,0.6,1.5251975,1.4296899999972084
2017,11,17,17,1.8,0.4,1.0850391666666666,1.1093800000016927
2017,11,17,18,1.8,0.4,1.07,1.0898400000005495
2017,11,17,19,1.8,0.4,1.0972225000000002,1.1406199999983073
2017,11,17,20,1.8,0.4,1.0133333333333334,1.0195300000013958
2017,11,17,21,2.0,0.4,1.0384925,1.0410200000005716
2017,11,17,22,1.6,0.4,0.8655958333333333,0.9511800000000221
2017,11,17,23,1.8,0.4,0.845555,0.8808600000011211
2017,11,18,0,1.6,0.6,0.8106749999999999,0.8203099999991537
2017,11,18,1,1.6,0.6,0.8606741666666666,0.9003900000061549
2017,11,18,2,1.4,0.6,0.7855558333333335,0.8086000000002969
2017,11,18,3,1.8,0.4,0.7810316666666665,0.8007800000013958
2017,11,18,4,1.8,0.4,0.7338633333333333,0.8007900000011432
2017,11,18,5,1.0,0.4,0.6720033333333334,0.7285200000005716
2017,11,18,6,1.0,0.4,0.675675,0.6992200000022422
2017,11,18,7,1.0,0.4,0.6293641666666666,0.6914100000030885
2017,11,18,8,1.6,0.4,0.8383324999999999,0.8906300000016927
2017,11,18,9,1.8,0.4,1.0672216666666665,1.0703099999991537
2017,11,18,10,1.8,0.4,1.2655558333333332,1.2382799999977578
2017,11,18,11,2.0,0.6,1.4608333333333334,1.4199200000002747
2017,11,18,12,2.0,0.4,1.4908725,1.4394499999980326
2017,11,18,13,2.0,0.6,1.5319450000000003,1.439460000001418
2017,11,18,14,1.8,0.4,1.523175,1.4296900000008463
2017,11,18,15,1.8,0.4,1.2841666666666667,1.3300799999997253
2017,11,18,16,1.8,0.6,1.0708333333333333,1.0898500000002969
2017,11,18,17,1.8,0.6,0.9094441666666665,0.9492199999986042
2017,11,18,18,1.6,0.6,0.8989283333333334,0.9492199999986042
2017,11,18,19,1.8,0.6,0.8280558333333333,0.8496100000047591
2017,11,18,20,1.6,0.4,0.8045241666666665,0.8398399999969115
2017,11,18,21,1.6,0.4,0.8033333333333332,0.8496099999974831
2017,11,18,22,1.0,0.4,0.7297616666666666,0.75
2017,11,18,23,1.2,0.4,0.6920641666666668,0.7089899999991758
2017,11,19,0,1.0,0.4,0.646745,0.7206999999980326
2017,11,19,1,1.0,0.4,0.6454366666666667,0.6992200000022422
2017,11,19,2,1.0,0.4,0.6021158333333333,0.6601599999921746
2017,11,19,3,1.0,0.4,0.6802316666666667,0.6992200000022422
2017,11,19,4,1.0,0.4,0.6631925,0.6816399999988789
2017,11,19,5,1.8,0.4,0.6536508333333333,0.6699200000002747
2017,11,19,6,0.8,0.6,0.6547225,0.6894500000016706
2017,11,19,7,1.0,0.4,0.6521645454545454,0.6796900000008463
2017,11,19,8,1.2,0.6,0.7027272727272726,0.71875
2017,11,19,9,1.4,0.6,0.7661116666666666,0.8007799999977578
2017,11,19,10,1.8,0.4,0.8034133333333333,0.7988199999999779
2017,11,19,11,1.8,0.4,0.9922216666666669,1.03125
2017,11,19,12,1.8,0.4,1.1994441666666666,1.2011800000000221
2017,11,19,13,1.8,0.4,1.3144449999999999,1.2382799999977578
2017,11,19,14,1.8,0.4,1.2061108333333332,1.1796900000008463
2017,11,19,15,1.8,0.4,1.0597225000000001,0.9804700000058801
2017,11,19,16,2.0,0.4,0.9836116666666667,0.8906199999983073
2017,11,19,17,1.6,0.6,0.8408333333333334,0.8300800000070012
2017,11,19,18,1.0,0.6,0.7023016666666665,0.7304700000022422
