S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,6.6,5.0,5.678181818181819,4.75
2017,11,9,1,7.6,4.8,5.753610833333333,5.507810000002792
2017,11,9,2,6.6,5.0,5.727499999999999,5.4375
2017,11,9,3,6.2,5.0,5.538055833333332,5.21875
2017,11,9,4,8.6,5.0,6.153610833333334,5.851560000002792
2017,11,9,5,7.2,5.0,6.053611666666666,5.640619999998307
2017,11,9,6,8.6,5.0,5.9125000000000005,5.367189999997208
2017,11,9,7,12.6,4.8,8.1041675,7.5273400000005495
2017,11,9,8,37.6,10.0,16.648610833333333,14.87109000000055
2017,11,9,9,42.2,31.2,35.044525,31.65234000000055
2017,11,9,10,41.0,31.4,36.01388916666667,32.66015000000334
2017,11,9,11,41.0,33.6,36.91480083333334,33.12109000000055
2017,11,9,12,36.6,28.6,32.3108725,29.02734000000055
2017,11,9,13,39.8,29.4,33.34134749999999,31.10156000000279
2017,11,9,14,38.2,30.6,34.02135,31.992189999989932
2017,11,9,15,37.4,30.2,33.569285,31.41015000000334
2017,11,9,16,37.8,29.8,32.30833333333334,30.359380000001693
2017,11,9,17,34.0,18.0,28.49652833333333,26.53125
2017,11,9,18,17.2,8.2,11.133611666666669,10.27734000000055
2017,11,9,19,10.2,7.4,8.091666666666667,7.640629999994417
2017,11,9,20,8.0,6.6,7.1059525,6.710940000004484
2017,11,9,21,9.8,6.6,7.477500000000002,7.08203000001231
2017,11,9,22,8.4,6.4,7.257500000000001,6.851560000002792
2017,11,9,23,8.0,6.0,6.736389166666668,6.3164099999994505
2017,11,10,0,9.6,5.8,6.538888333333333,6.21875
2017,11,10,1,6.4,5.2,5.610833333333335,5.289059999995516
2017,11,10,2,7.8,5.8,6.371428333333334,5.757819999998901
2017,11,10,3,6.8,5.4,5.9414275,5.4375
2017,11,10,4,6.4,5.4,5.949166666666667,5.480470000002242
2017,11,10,5,9.0,5.2,6.517856666666667,6.199220000002242
2017,11,10,6,7.4,5.2,6.302580000000002,5.96875
2017,11,10,7,14.2,6.0,9.307777499999998,8.792970000002242
2017,11,10,8,26.8,11.4,15.310475833333333,14.011720000002242
2017,11,10,9,36.2,25.8,30.55424583333333,28.94140999999945
2017,11,10,10,35.6,27.0,30.065239166666668,28.050779999997758
2017,11,10,11,35.4,29.6,32.36666666666667,30.210940000004484
2017,11,10,12,36.0,24.0,29.669999999999998,27.796880000001693
2017,11,10,13,36.6,24.2,30.03361083333333,28.26171999998769
2017,11,10,14,36.4,28.8,32.020000833333334,30.019530000005034
2017,11,10,15,36.4,28.2,31.2522225,28.4023400000151
2017,11,10,16,35.2,25.4,29.841587500000003,26.97265000000334
2017,11,10,17,28.4,16.4,22.796984166666665,20.62109000000055
2017,11,10,18,18.0,7.8,11.55504,10.386719999994966
2017,11,10,19,8.6,3.6,5.993054999999999,5.480469999994966
2017,11,10,20,5.2,3.4,3.836666666666666,3.46875
2017,11,10,21,6.0,3.4,4.288611666666667,3.8984400000044843
2017,11,10,22,5.0,3.2,3.8180558333333336,3.6796900000044843
2017,11,10,23,8.0,3.8,4.598333333333334,4.242189999989932
2017,11,11,0,4.6,3.4,3.8080558333333325,3.6210900000005495
2017,11,11,1,5.6,3.8,4.241666666666666,4.0625
2017,11,11,2,6.6,3.2,4.1291675,3.8593699999983073
2017,11,11,3,5.8,3.2,4.023889166666667,3.863280000005034
2017,11,11,4,7.6,3.6,4.573055833333333,4.3710900000005495
2017,11,11,5,5.6,3.2,4.0034133333333335,3.8281300000016927
2017,11,11,6,5.8,3.4,4.313889166666667,4.140630000001693
2017,11,11,7,4.8,3.2,3.7813891666666666,3.4726599999994505
2017,11,11,8,5.2,3.4,4.2747225,3.960930000001099
2017,11,11,9,6.4,3.4,4.0602775,3.699219999994966
2017,11,11,10,6.4,4.2,4.7025000000000015,4.300779999997758
2017,11,11,11,7.0,3.4,4.048889166666666,3.679680000001099
2017,11,11,12,6.8,3.6,4.502222499999999,3.988279999997758
2017,11,11,13,5.6,3.4,4.1997225,3.8398400000005495
2017,11,11,14,6.8,3.6,4.835277499999999,4.460930000015651
2017,11,11,15,7.4,5.2,5.9125000000000005,5.648439999997208
2017,11,11,16,7.6,3.8,4.517778333333333,4.269529999997758
2017,11,11,17,5.8,4.2,4.949723333333332,4.679689999997208
2017,11,11,18,5.6,3.2,3.9258333333333337,3.636719999994966
2017,11,11,19,5.4,3.6,4.3652774999999995,4.1601599999994505
2017,11,11,20,7.0,3.4,4.370000833333333,4.210939999997208
2017,11,11,21,5.4,3.4,4.151389166666666,3.9179600000134087
2017,11,11,22,5.2,3.6,4.232778333333333,4.039060000002792
2017,11,11,23,6.2,3.6,4.139166666666667,3.96875
2017,11,12,0,5.2,3.8,4.413889166666666,4.230469999994966
2017,11,12,1,4.6,3.2,3.8372224999999998,3.6093700000055833
2017,11,12,2,5.0,3.2,4.115754166666666,3.8281299999871408
2017,11,12,3,5.6,3.6,4.2297616666666675,3.929680000001099
2017,11,12,4,5.4,3.2,4.006944166666666,3.621099999996659
2017,11,12,5,5.2,4.0,4.3660716666666675,4.01953000001231
2017,11,12,6,8.0,3.2,4.3238883333333336,3.9609400000044843
2017,11,12,7,7.0,3.4,4.647222500000001,4.25
2017,11,12,8,6.8,4.8,5.6727783333333335,5.269530000005034
2017,11,12,9,7.2,4.6,5.2847225,4.8398400000005495
2017,11,12,10,6.6,3.8,4.5953175,4.148439999997208
2017,11,12,11,6.2,3.8,4.520278333333333,4.0625
2017,11,12,12,7.6,4.2,5.029721666666667,4.75
2017,11,12,13,6.6,4.6,5.033610833333333,4.632810000010068
2017,11,12,14,7.4,4.4,5.082777500000001,4.6523400000005495
2017,11,12,15,7.8,3.8,4.676666666666667,4.3125
2017,11,12,16,6.6,4.0,4.445278333333333,4.070319999998901
2017,11,12,17,6.0,3.8,4.387221666666667,4.0
2017,11,12,18,5.2,3.8,4.314445,3.8984400000044843
2017,11,12,19,6.6,3.8,4.3127775,3.8789099999994505
2017,11,12,20,5.4,4.0,4.4263891666666675,4.058590000015101
2017,11,12,21,6.4,3.8,4.272776666666666,3.949219999994966
2017,11,12,22,6.0,3.8,4.314166666666667,4.117189999997208
2017,11,12,23,6.0,3.8,4.380555833333333,4.101560000002792
2017,11,13,0,5.2,3.4,4.2127783333333335,4.031240000011167
2017,11,13,1,6.6,3.2,4.268888333333333,4.203120000005583
2017,11,13,2,6.6,3.4,4.2591275,3.96875
2017,11,13,3,5.0,3.2,4.0616675,3.8671900000044843
2017,11,13,4,5.6,3.2,4.2319450000000005,4.027349999996659
2017,11,13,5,6.2,3.2,4.603055833333334,4.429689999997208
2017,11,13,6,6.4,3.4,4.5894441666666665,4.3398400000005495
2017,11,13,7,10.8,3.4,5.7144441666666665,5.480470000002242
2017,11,13,8,50.6,7.4,18.093194166666667,16.12109999999666
2017,11,13,9,48.8,37.4,43.036845,38.82031000001007
2017,11,13,10,47.0,35.4,40.81369,36.5703199999989
2017,11,13,11,49.6,37.0,42.953273333333335,38.69140999999945
2017,11,13,12,45.0,37.0,40.62877,36.60936999999831
2017,11,13,13,49.0,36.2,42.0088625,38.011719999994966
2017,11,13,14,48.6,41.0,44.256645833333344,39.79687999998714
2017,11,13,15,47.8,39.4,43.366270833333324,38.89843999998993
2017,11,13,16,46.0,39.6,41.95188583333334,37.929690000004484
2017,11,13,17,42.4,20.8,33.894166666666656,30.539059999995516
2017,11,13,18,21.0,6.6,11.103095833333333,9.640620000005583
2017,11,13,19,7.4,5.8,6.4602775,5.9414099999994505
2017,11,13,20,8.6,5.6,6.4897225,6.171870000005583
2017,11,13,21,10.0,5.8,6.699166666666667,6.332030000005034
2017,11,13,22,8.2,5.6,6.558611666666668,6.21875
2017,11,13,23,7.2,5.6,6.235159166666667,5.929680000001099
2017,11,14,0,7.6,5.8,6.348213333333333,6.03125
2017,11,14,1,8.6,5.6,6.460396666666667,6.160150000010617
2017,11,14,2,7.2,5.8,6.305833333333333,5.988290000001143
2017,11,14,3,8.8,6.0,6.8116658333333335,6.523440000004484
2017,11,14,4,7.8,6.0,6.588610833333334,6.140630000001693
2017,11,14,5,8.4,6.0,7.1963083333333335,6.792959999998857
2017,11,14,6,10.6,6.0,7.139305833333334,6.679689999997208
2017,11,14,7,13.0,6.6,9.076944166666665,8.488280000005034
2017,11,14,8,32.2,10.4,19.750038333333332,17.75
2017,11,14,9,39.6,29.0,33.1722225,31.171880000001693
2017,11,14,10,42.8,31.2,35.49496,33.39063000000169
2017,11,14,11,38.0,31.8,34.85361083333333,32.898440000004484
2017,11,14,12,44.4,32.0,36.93888916666666,34.6875
2017,11,14,13,41.8,31.2,36.267579999999995,33.0
2017,11,14,14,43.4,33.6,37.2547625,34.80077999999776
2017,11,14,15,42.6,34.0,36.8109125,33.26953000001231
2017,11,14,16,38.2,31.0,34.29817416666666,30.94140000000334
2017,11,14,17,35.8,19.8,29.554165833333332,27.03125
2017,11,14,18,22.8,12.4,15.961666666666668,14.441399999996065
2017,11,14,19,12.6,7.8,10.585277500000002,9.66015999999945
2017,11,14,20,9.6,6.4,7.613610833333333,6.949219999994966
2017,11,14,21,7.2,5.6,6.396111666666666,5.851560000002792
2017,11,14,22,7.2,5.8,6.503054999999999,5.992190000004484
2017,11,14,23,8.8,5.4,6.026945,5.441399999996065
2017,11,15,0,7.2,6.4,6.676666666666666,6.078119999998307
2017,11,15,1,8.0,5.6,6.2572225,5.640619999998307
2017,11,15,2,9.6,5.8,6.841110833333333,6.269529999997758
2017,11,15,3,8.6,5.8,6.433889166666667,5.808599999996659
2017,11,15,4,7.4,5.6,6.311746666666667,5.703119999998307
2017,11,15,5,8.2,6.4,7.083055833333333,6.492189999997208
2017,11,15,6,9.0,5.6,6.592222499999999,5.980470000002242
2017,11,15,7,13.6,6.8,10.225278333333334,9.29687999998714
2017,11,15,8,37.8,10.2,20.911191666666667,18.91015999999945
2017,11,15,9,47.0,33.8,39.40638916666666,35.94922000000224
2017,11,15,10,44.0,36.6,39.22043666666667,34.99218999999721
2017,11,15,11,42.2,33.8,37.0996825,33.58203999998659
2017,11,15,12,37.8,33.2,34.69,6.800780000005034
2017,11,15,15,37.6,31.8,34.144443333333335,6.0585900000005495
2017,11,15,16,37.4,28.8,32.2173025,30.136720000002242
2017,11,15,17,32.8,15.4,25.85746083333333,23.550790000001143
2017,11,15,18,16.2,9.8,11.844999999999999,10.671880000001693
