S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,16.2,9.6,12.00871090909091,9.75
2017,11,9,1,14.1,9.0,11.656845833333334,10.992189999989932
2017,11,9,2,15.9,10.5,12.581398333333334,11.5
2017,11,9,3,14.4,9.9,12.170386666666667,11.226560000010068
2017,11,9,4,15.3,9.3,12.483215000000001,11.890620000005583
2017,11,9,5,18.3,9.6,13.66746,13.031240000011167
2017,11,9,6,17.7,10.2,12.436309999999999,11.265620000005583
2017,11,9,7,18.3,9.0,13.60178583333333,12.492189999989932
2017,11,9,8,27.6,15.0,22.190654999999996,20.40625
2017,11,9,9,60.6,24.6,41.56511916666667,39.28906000001007
2017,11,9,10,65.1,31.2,43.288690833333334,39.57812999999442
2017,11,9,11,60.3,28.5,42.684642499999995,36.92187999999442
2017,11,9,12,58.5,26.1,38.69821333333333,34.0234300000011
2017,11,9,13,42.6,26.1,35.989285833333334,33.8984300000011
2017,11,9,14,42.3,35.4,38.17261916666667,35.7421800000011
2017,11,9,15,41.7,32.7,36.1658325,33.875
2017,11,9,16,40.8,33.3,36.447380833333334,34.34375
2017,11,9,17,37.8,24.3,30.002916666666668,27.906259999988833
2017,11,9,18,27.9,19.2,22.696725833333332,21.09375
2017,11,9,19,24.0,13.5,18.5677375,17.3984300000011
2017,11,9,20,18.3,12.9,14.712499999999999,13.960939999989932
2017,11,9,21,18.9,12.3,14.504999999999997,13.460939999989932
2017,11,9,22,19.5,12.9,14.912024166666667,14.15625
2017,11,9,23,17.1,10.8,13.744285833333334,13.117190000004484
2017,11,10,0,17.7,10.2,14.233184166666668,13.375
2017,11,10,1,21.6,11.1,15.840266666666666,14.921869999991031
2017,11,10,2,17.1,11.1,14.17787666666667,12.773439999989932
2017,11,10,3,21.3,11.7,14.438888333333333,13.242190000004484
2017,11,10,4,17.1,11.1,13.663690833333334,12.453130000008969
2017,11,10,5,21.9,11.7,14.437658333333333,13.078129999994417
2017,11,10,6,15.9,11.4,13.398214166666664,12.703129999994417
2017,11,10,7,24.3,10.8,15.270714166666666,14.148440000004484
2017,11,10,8,33.3,17.4,26.822024166666665,25.23438000000897
2017,11,10,9,49.2,32.1,40.62035666666667,38.10156000001007
2017,11,10,10,50.1,35.4,41.32708333333333,38.5
2017,11,10,11,50.4,36.0,42.65541666666667,40.21875
2017,11,10,12,49.2,35.4,39.92416666666667,37.49218999998993
2017,11,10,13,48.3,34.5,39.21738083333334,36.742190000004484
2017,11,10,14,57.3,37.2,43.78095250000001,41.3046800000011
2017,11,10,15,55.2,34.8,43.865833333333335,41.39062000000558
2017,11,10,16,37.2,21.0,28.236190833333335,25.453129999994417
