S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,7.4,5.0,6.132727272727272,5.207029999997758
2017,11,9,1,7.2,5.0,5.903611666666667,5.679689999997208
2017,11,9,2,7.0,5.0,6.035555,5.75
2017,11,9,3,7.4,5.2,6.081389166666667,5.789060000002792
2017,11,9,4,7.4,5.0,6.043055,5.710939999997208
2017,11,9,5,7.6,5.2,6.167777500000001,5.5976599999994505
2017,11,9,6,8.4,5.2,6.612222500000001,6.058599999996659
2017,11,9,7,8.2,5.0,6.512499999999999,5.992190000004484
2017,11,9,8,18.4,4.8,11.606666666666667,10.820309999995516
2017,11,9,9,32.8,18.0,28.071905000000005,25.53906000000279
2017,11,9,10,36.0,28.6,31.782241666666668,28.71875
2017,11,9,11,36.0,28.2,31.818889166666665,28.72265000000334
2017,11,9,12,33.2,25.8,29.156765000000004,26.281239999996615
2017,11,9,13,33.4,24.6,28.978571666666667,27.15234000000055
2017,11,9,14,32.0,22.4,25.891666666666662,24.359369999998307
2017,11,9,15,30.8,23.0,27.10763916666666,25.449209999998857
2017,11,9,16,31.0,23.8,26.79754,25.109380000001693
2017,11,9,17,28.0,17.6,23.756389166666665,22.02734000000055
2017,11,9,18,22.0,12.6,16.831508333333332,15.648430000001099
2017,11,9,19,13.2,10.2,11.0717075,10.359369999998307
2017,11,9,20,12.0,8.6,9.815316666666668,9.300780000005034
2017,11,9,21,11.0,7.4,9.046864999999999,8.578130000001693
2017,11,9,22,9.2,5.8,7.8935716666666655,7.46875
2017,11,9,23,8.4,5.6,6.938215,6.5585900000005495
2017,11,10,0,8.2,5.6,6.5021683333333335,6.191399999996065
2017,11,10,1,8.2,5.6,6.367818333333333,6.070309999995516
2017,11,10,2,8.0,5.6,6.744681666666668,6.1289099999994505
2017,11,10,3,8.2,5.6,6.874670000000001,6.230470000002242
2017,11,10,4,8.0,5.8,6.903690833333332,6.367189999997208
2017,11,10,5,8.4,5.6,6.725237499999999,6.363279999997758
2017,11,10,6,8.8,5.6,7.173571666666667,6.898440000004484
2017,11,10,7,11.8,5.8,8.0984125,7.519530000005034
2017,11,10,8,23.2,9.0,14.314814166666666,13.480470000002242
2017,11,10,9,32.8,19.6,25.708551666666665,24.21875
2017,11,10,10,29.0,21.4,25.6384925,23.92968999999721
2017,11,10,11,33.2,22.0,25.533253333333334,23.851559999995516
2017,11,10,12,27.4,20.8,23.910635,22.546869999998307
2017,11,10,13,29.6,21.4,24.098809166666666,22.46093999999721
2017,11,10,14,30.2,21.8,24.57023916666667,23.0625
2017,11,10,15,28.0,18.6,23.507479166666666,21.12109000000055
2017,11,10,16,26.2,19.0,22.101409166666667,20.109380000001693
2017,11,10,17,25.6,18.4,22.2159125,20.171869999998307
2017,11,10,18,18.4,8.0,12.479682500000001,11.257809999995516
2017,11,10,19,10.8,7.6,8.953610833333334,8.27734000000055
2017,11,10,20,7.2,4.8,6.123888333333333,5.527349999996659
2017,11,10,21,6.6,3.2,4.493135,3.980470000002242
2017,11,10,22,6.0,3.4,4.6588891666666665,4.429689999997208
2017,11,10,23,5.4,3.2,4.605833333333333,4.410150000003341
2017,11,11,0,5.4,3.4,4.503610833333333,4.257819999998901
2017,11,11,1,5.4,3.0,4.029166666666667,3.8906300000016927
2017,11,11,2,5.2,3.0,4.100834166666667,3.886720000002242
2017,11,11,3,5.4,3.0,4.146388333333333,3.949219999994966
2017,11,11,4,5.0,3.0,4.084999166666667,3.898430000001099
2017,11,11,5,5.2,3.0,4.096944166666667,3.9296900000044843
2017,11,11,6,5.4,3.2,4.37,4.179689999997208
2017,11,11,7,6.8,3.4,5.630277500000001,5.113279999997758
2017,11,11,8,14.0,4.2,7.440714166666667,6.5
2017,11,11,9,16.2,6.8,10.110515833333332,9.28125
2017,11,11,10,13.8,5.8,10.04623,9.039060000002792
2017,11,11,11,12.0,5.6,7.7458341666666675,7.1601599999994505
2017,11,11,12,11.0,5.6,7.926032499999999,7.070309999995516
2017,11,11,13,12.8,5.8,9.231269166666666,8.578119999998307
2017,11,11,14,12.4,5.6,7.932460833333333,7.410149999996065
2017,11,11,15,14.4,6.0,9.4484925,8.789060000002792
2017,11,11,16,13.0,6.6,8.854285833333334,8.398439999997208
2017,11,11,17,12.4,6.6,8.790634166666665,8.269529999997758
2017,11,11,18,10.0,5.6,7.713333333333334,7.28125
2017,11,11,19,7.8,5.0,6.716945,6.390629999994417
2017,11,11,20,6.6,4.6,5.702500000000001,5.3789099999994505
2017,11,11,21,7.8,4.8,6.1069450000000005,5.761709999998857
2017,11,11,22,6.4,3.4,4.557499999999999,4.25
2017,11,11,23,5.6,3.4,4.529165833333334,4.351560000002792
2017,11,12,0,5.4,3.4,4.328055833333333,4.261720000002242
2017,11,12,1,5.4,3.2,4.288054999999999,3.8789099999994505
2017,11,12,2,5.0,3.2,4.2397225,3.8671900000044843
2017,11,12,3,5.0,3.0,4.008610833333333,3.8203100000027916
2017,11,12,4,5.0,3.0,4.0687308333333325,3.71875
2017,11,12,5,5.2,3.0,4.121388333333333,3.761709999998857
2017,11,12,6,5.8,3.0,4.358333333333333,3.980469999994966
2017,11,12,7,14.8,3.4,7.755833333333334,7.289059999995516
2017,11,12,8,10.2,3.4,6.102975833333333,5.699220000002242
2017,11,12,9,9.0,5.8,7.045555833333334,6.488290000001143
2017,11,12,10,10.2,5.6,7.666335000000001,7.050779999997758
2017,11,12,11,8.6,5.4,7.211884999999998,6.640619999998307
2017,11,12,12,10.0,5.4,7.246528333333334,6.691400000003341
2017,11,12,13,14.0,7.2,10.321785,9.52734000000055
2017,11,12,14,14.6,9.8,11.593373333333334,10.511719999994966
2017,11,12,15,15.4,8.4,11.93383,10.94140999999945
2017,11,12,16,12.8,8.6,10.563631666666668,9.730459999998857
2017,11,12,17,12.8,6.8,9.392025,8.628900000003341
2017,11,12,18,8.4,4.2,6.622460833333334,6.011719999994966
2017,11,12,19,6.8,4.4,5.477975833333335,5.019529999997758
2017,11,12,20,8.0,3.6,5.657499166666668,5.148439999997208
2017,11,12,21,6.6,3.6,5.026111666666666,4.648439999997208
2017,11,12,22,6.0,2.6,4.158969166666667,3.9296899999972084
2017,11,12,23,5.0,2.8,3.8324208333333334,3.6601599999994505
2017,11,13,0,5.0,2.8,3.8433325000000003,3.636720000002242
2017,11,13,1,4.6,2.6,3.8231749999999995,3.6601599999994505
2017,11,13,2,4.6,2.6,3.650833333333333,3.5703100000027916
2017,11,13,3,4.6,2.8,3.9172616666666666,3.71875
2017,11,13,4,4.6,2.8,3.743610833333333,3.6796899999972084
2017,11,13,5,4.8,2.8,3.8119449999999997,3.5390599999955157
2017,11,13,6,11.0,2.8,5.296666666666666,5.0
2017,11,13,7,13.4,3.0,8.190555833333333,7.917970000002242
2017,11,13,8,31.2,13.6,17.611248333333332,15.519529999997758
2017,11,13,9,35.4,22.8,30.614959999999996,28.042970000002242
2017,11,13,10,38.2,24.0,30.914185833333335,27.671869999998307
2017,11,13,11,33.4,24.8,28.63333416666667,26.12109000000055
2017,11,13,12,33.2,22.4,26.841268333333343,24.359380000001693
2017,11,13,13,29.4,22.8,25.929663333333334,23.4375
2017,11,13,14,32.0,22.0,25.884523333333334,23.41015000000334
2017,11,13,15,32.2,21.8,26.551885833333333,23.871100000003935
2017,11,13,16,29.8,24.0,26.608433333333338,24.113280000005034
2017,11,13,17,31.0,24.0,27.097282500000006,24.37890999999945
2017,11,13,18,24.4,12.0,15.672301666666664,13.691400000003341
2017,11,13,19,13.8,7.0,9.3977775,8.359370000005583
2017,11,13,20,8.4,5.8,7.095277500000001,6.789060000002792
2017,11,13,21,8.0,5.6,6.932341666666667,6.5898400000005495
2017,11,13,22,8.0,5.8,6.967935833333332,6.632819999998901
2017,11,13,23,7.6,5.6,6.7009525,6.332029999997758
2017,11,14,0,7.4,3.2,5.806110833333334,5.378899999996065
2017,11,14,1,5.4,3.2,4.289166666666667,4.1289099999994505
2017,11,14,2,5.4,3.2,4.427221666666667,4.171880000001693
2017,11,14,3,5.2,3.0,4.1397224999999995,3.9921900000044843
2017,11,14,4,5.4,3.2,4.245555833333333,4.050779999997758
2017,11,14,5,9.2,3.2,5.1066666666666665,5.0
2017,11,14,6,6.4,3.2,4.7369449999999995,4.4101599999994505
2017,11,14,7,13.2,3.8,6.6348416666666665,6.199219999994966
2017,11,14,8,15.8,6.8,10.087738333333334,9.070319999998901
