S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,6.0,3.3,4.79052,3.9531200000055833
2017,11,9,1,7.5,3.0,5.2225,4.914060000010068
2017,11,9,2,6.9,3.3,4.883392499999999,4.609379999994417
2017,11,9,3,8.1,3.6,5.631666666666667,5.195310000010068
2017,11,9,4,6.3,3.0,5.206666666666666,4.960939999989932
2017,11,9,5,7.8,3.0,5.255416666666667,5.046870000005583
2017,11,9,6,6.0,3.0,4.790416666666666,4.445319999998901
2017,11,9,7,8.1,4.5,5.583333333333333,5.015620000005583
2017,11,9,8,24.6,9.3,17.057916666666667,15.828119999991031
2017,11,9,9,34.5,21.9,29.300178333333335,26.695310000010068
2017,11,9,10,39.9,30.0,33.2103575,29.75
2017,11,9,11,36.6,27.3,31.233452499999995,28.5234300000011
2017,11,9,12,37.5,27.6,32.43607083333333,29.40625
2017,11,9,13,46.8,31.2,37.50928583333333,35.22656000001007
2017,11,9,14,45.9,30.9,37.4403575,35.17186999999103
2017,11,9,15,39.0,30.3,34.242143333333324,32.257809999995516
2017,11,9,16,52.5,27.3,30.683244166666668,28.6953199999989
2017,11,9,17,29.1,10.5,16.225833333333334,14.765619999991031
2017,11,9,18,13.8,4.2,8.70375,8.039069999998901
2017,11,9,19,11.7,5.1,8.900416666666668,8.640629999994417
2017,11,9,20,12.6,4.8,9.168869166666667,8.679690000004484
2017,11,9,21,7.2,4.2,6.058274166666666,5.835939999989932
2017,11,9,22,6.6,3.0,5.208749999999999,4.906259999988833
2017,11,9,23,5.7,3.9,4.663749999999999,4.492189999989932
2017,11,10,0,6.6,2.7,4.6325,4.460939999989932
2017,11,10,1,6.6,2.7,4.7508333333333335,4.554690000004484
2017,11,10,2,6.3,3.0,4.8475,4.492190000004484
2017,11,10,3,5.7,3.9,4.68,4.335930000001099
2017,11,10,4,6.0,2.7,4.602083333333333,4.242180000001099
2017,11,10,5,6.0,2.7,4.672499999999999,4.34375
2017,11,10,6,6.0,3.0,4.7491666666666665,4.59375
2017,11,10,7,8.7,4.2,5.08875,4.789069999998901
2017,11,10,8,25.5,6.6,15.409583333333332,14.570309999995516
2017,11,10,9,51.6,16.2,26.521130833333334,24.71875
2017,11,10,10,38.4,31.5,34.6883925,32.73436999999103
2017,11,10,11,38.7,26.1,31.091666666666665,29.125
2017,11,10,12,41.7,26.4,32.157202500000004,29.984379999994417
2017,11,10,13,43.2,29.4,34.80392916666667,32.757809999995516
2017,11,10,14,44.1,30.0,35.87202333333333,33.84375
2017,11,10,15,46.5,29.7,33.28869,30.859370000005583
2017,11,10,16,32.4,22.2,28.741905000000003,26.14063000000897
2017,11,10,17,24.6,8.4,14.467380833333332,12.929689999989932
2017,11,10,18,9.9,6.6,8.004166666666666,7.226559999995516
2017,11,10,19,12.0,5.4,7.829166666666667,6.96875
2017,11,10,20,12.3,5.1,10.255416666666667,9.59375
2017,11,10,21,7.5,5.1,5.986905,5.539069999998901
2017,11,10,22,7.2,3.3,5.509166666666666,5.195319999998901
2017,11,10,23,6.0,2.7,4.748333333333334,4.53125
2017,11,11,0,5.7,3.6,4.6325,4.390619999991031
