S_Year,S_Month,S_DAY,S_Hour,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0,6.75,4.95,5.241136363636365,4.199219999998604
2017,11,9,1,5.4,4.95,5.091875000000001,4.8398400000005495
2017,11,9,2,6.75,4.95,5.275,4.960930000001099
2017,11,9,3,5.55,4.95,5.111458333333334,4.849609999997483
2017,11,9,4,6.9,4.95,5.518125,5.240229999999428
2017,11,9,5,7.05,4.8,5.501041666666667,5.119139999998879
2017,11,9,6,8.1,4.95,5.741875,5.208979999999428
2017,11,9,7,8.55,6.45,7.320833333333334,6.710930000001099
2017,11,9,8,13.05,6.45,8.242291666666667,7.400389999998879
2017,11,9,9,11.55,7.5,9.51,8.650390000002517
2017,11,9,10,11.85,8.25,9.872291666666667,9.019530000001396
2017,11,9,11,11.55,6.45,8.600833333333332,7.630860000001121
2017,11,9,12,9.45,6.15,7.148750000000001,6.458989999999176
2017,11,9,13,9.15,6.15,6.976875,6.669920000000275
2017,11,9,14,11.55,6.3,8.330208333333335,7.880849999997736
2017,11,9,15,10.05,6.15,7.024166666666667,6.570319999998901
2017,11,9,16,10.35,6.3,7.985208333333333,7.548829999999725
2017,11,9,17,9.75,7.35,8.266458333333334,7.75
2017,11,9,18,7.8,3.3,5.24159090909091,4.75
2017,11,9,19,5.25,3.3,3.68125,3.480470000002242
2017,11,9,20,5.25,3.15,4.154090909090908,3.880859999997483
2017,11,9,21,6.45,4.8,5.122916666666668,4.890629999998055
2017,11,9,22,5.4,4.8,4.938541666666667,4.689449999998033
2017,11,9,23,6.45,4.65,4.965833333333333,4.71875
2017,11,10,0,6.45,4.65,5.005681818181818,4.75
2017,11,10,1,6.6,4.65,5.407291666666667,5.050779999997758
2017,11,10,2,5.4,4.65,4.802083333333333,4.359370000001945
2017,11,10,3,6.3,4.65,4.90625,4.429690000000846
2017,11,10,4,6.15,4.65,4.8374999999999995,4.361319999999978
2017,11,10,5,6.45,4.65,4.902083333333333,4.470700000001671
2017,11,10,6,11.4,4.65,7.390624999999999,6.949220000002242
2017,11,10,7,9.45,7.5,7.9487499999999995,7.509760000000824
2017,11,10,8,9.15,6.15,7.036041666666667,6.619139999998879
2017,11,10,9,10.05,6.15,8.159375,7.830079999999725
2017,11,10,10,12.45,6.6,8.249583333333335,7.730470000002242
2017,11,10,11,12.0,6.3,8.781666666666668,8.330069999999978
2017,11,10,12,9.0,5.55,6.585624999999999,6.210940000000846
2017,11,10,13,9.0,5.55,7.241874999999999,6.830079999999725
2017,11,10,14,9.0,5.7,6.845,6.509770000000572
2017,11,10,15,9.0,5.55,6.614166666666666,6.308600000000297
2017,11,10,16,9.9,5.7,7.463958333333333,6.791020000000572
2017,11,10,17,8.4,6.6,7.409583333333334,6.810549999998329
2017,11,10,18,6.6,3.15,4.644166666666666,4.21875
2017,11,10,19,3.45,2.85,3.1199999999999997,2.849610000001121
2017,11,10,20,3.45,2.7,3.0235416666666666,2.771489999999176
2017,11,10,21,7.65,2.7,4.602083333333334,4.099610000001121
2017,11,10,22,6.45,4.35,4.9697916666666675,4.5
2017,11,10,23,6.0,4.2,4.540625,4.300790000001143
2017,11,11,0,4.8,4.2,4.373541666666667,4.140629999998055
2017,11,11,1,6.0,4.2,4.529166666666668,4.308600000000297
