SDATE,DEVICE_CODE,P_MAX,P_MIN,P_AVG,YL_MAX,S_MINUTE,S_DAY
2018/6/21 03:15:00,K0bjcxc5029622,50.0765,50.0274,50.046,3.3382,28995,21
2018/6/21 03:20:00,K0bjcxc5029622,50.0468,50.0182,50.0325,3.4562,29000,21
2018/6/21 03:25:00,K0bjcxc5029622,50.0754,50.0754,50.0754,3.1833,29005,21
2018/6/21 03:30:00,K0bjcxc5029622,50.0718,50.0494,50.065,3.2239,29010,21
2018/6/21 03:35:00,K0bjcxc5029622,50.0605,50.0344,50.0431,2.7941,29015,21
2018/6/21 03:40:00,K0bjcxc5029622,50.0381,50.0381,50.0381,2.8948,29020,21
2018/6/21 03:45:00,K0bjcxc5029622,50.0653,50.0501,50.0598,3.0029,29025,21
2018/6/21 03:50:00,K0bjcxc5029622,50.0843,50.0442,50.0643,3.0642,29030,21
2018/6/21 03:55:00,K0bjcxc5029622,50.0518,50.0518,50.0518,2.5138,29035,21
2018/6/21 04:00:00,K0bjcxc5029622,50.0616,50.0388,50.054,2.5861,29040,21
2018/6/21 04:05:00,K0bjcxc5029622,50.0755,50.031,50.0458,3.1556,29045,21
2018/6/21 04:10:00,K0bjcxc5029622,50.0538,50.0538,50.0538,2.8226,29050,21
2018/6/21 04:15:00,K0bjcxc5029622,50.0631,50.0498,50.0587,2.8597,29055,21
2018/6/21 04:20:00,K0bjcxc5029622,50.0691,50.0459,50.0536,2.7613,29060,21
2018/6/21 04:25:00,K0bjcxc5029622,50.0857,50.0614,50.0736,2.8567,29065,21
2018/6/21 04:30:00,K0bjcxc5029622,50.0775,50.0595,50.0685,3.0148,29070,21
2018/6/21 04:35:00,K0bjcxc5029622,50.0788,50.0788,50.0788,2.621,29075,21
2018/6/21 04:40:00,K0bjcxc5029622,50.0796,50.073,50.0753,2.8392,29080,21
2018/6/21 04:45:00,K0bjcxc5029622,50.0662,50.0329,50.0551,2.929,29085,21
2018/6/21 04:50:00,K0bjcxc5029622,50.0827,50.0827,50.0827,3.2725,29090,21
2018/6/21 04:55:00,K0bjcxc5029622,50.0772,50.0446,50.0578,3.0639,29095,21
2018/6/21 05:00:00,K0bjcxc5029622,50.0626,50.0177,50.0372,2.9922,29100,21
2018/6/21 05:05:00,K0bjcxc5029622,50.0468,50.0468,50.0468,3.1361,29105,21
2018/6/21 05:10:00,K0bjcxc5029622,50.0738,50.0146,50.0346,2.9595,29110,21
2018/6/21 05:15:00,K0bjcxc5029622,50.082,50.0806,50.0815,2.9561,29115,21
2018/6/21 05:20:00,K0bjcxc5029622,50.0578,50.0578,50.0578,2.9561,29120,21
2018/6/21 05:25:00,K0bjcxc5029622,50.0591,50.0519,50.0567,2.7316,29125,21
2018/6/21 05:30:00,K0bjcxc5029622,50.0627,50.0298,50.0408,2.883,29130,21
2018/6/21 05:35:00,K0bjcxc5029622,50.0285,50.0285,50.0285,2.593,29135,21
2018/6/21 05:40:00,K0bjcxc5029622,50.0473,50.0224,50.0349,5.9117,29140,21
2018/6/21 05:45:00,K0bjcxc5029622,50.0578,50.0578,50.0578,6.0767,29145,21
2018/6/21 05:50:00,K0bjcxc5029622,50.0717,50.0481,50.056,6.4017,29150,21
2018/6/21 05:55:00,K0bjcxc5029622,50.0823,50.0377,50.0674,6.6735,29155,21
2018/6/21 06:00:00,K0bjcxc5029622,50.0536,50.0536,50.0536,6.0829,29160,21
2018/6/21 06:05:00,K0bjcxc5029622,50.043,50.0234,50.0365,6.4552,29165,21
2018/6/21 06:10:00,K0bjcxc5029622,50.0674,50.0343,50.0534,6.3404,29170,21
2018/6/21 06:15:00,K0bjcxc5029622,50.0816,50.0555,50.0686,8.0971,29175,21
2018/6/21 06:20:00,K0bjcxc5029622,50.0734,50.0556,50.0675,8.335,29180,21
2018/6/21 06:25:00,K0bjcxc5029622,50.0608,50.0458,50.0508,14.8529,29185,21
2018/6/21 06:30:00,K0bjcxc5029622,50.048,50.0479,50.048,15.8668,29190,21
2018/6/21 06:35:00,K0bjcxc5029622,50.0473,50.0215,50.0387,23.5548,29195,21
2018/6/21 06:40:00,K0bjcxc5029622,50.0636,50.0393,50.0474,23.2826,29200,21
2018/6/21 06:45:00,K0bjcxc5029622,50.0427,50.0427,50.0427,23.4047,29205,21
2018/6/21 06:50:00,K0bjcxc5029622,50.0423,50.0191,50.0346,23.3428,29210,21
2018/6/21 06:55:00,K0bjcxc5029622,50.057,50.057,50.057,23.0916,29215,21
2018/6/21 07:00:00,K0bjcxc5029622,50.069,50.0104,50.0495,23.5835,29220,21
2018/6/21 07:05:00,K0bjcxc5029622,50.0827,50.0312,50.0587,23.7403,29225,21
2018/6/21 07:10:00,K0bjcxc5029622,50.0586,50.0586,50.0586,23.4545,29230,21
2018/6/21 07:15:00,K0bjcxc5029622,50.0712,50.0201,50.0371,26.9211,29235,21
2018/6/21 07:20:00,K0bjcxc5029622,50.085,50.0251,50.0602,27.434,29240,21
2018/6/21 07:25:00,K0bjcxc5029622,50.0723,50.0564,50.0644,27.594,29245,21
2018/6/21 07:30:00,K0bjcxc5029622,50.0757,50.0673,50.0701,28.5152,29250,21
2018/6/21 07:35:00,K0bjcxc5029622,50.0215,50.0163,50.0198,27.6524,29255,21
2018/6/21 07:40:00,K0bjcxc5029622,50.032,50.032,50.032,27.8522,29260,21
2018/6/21 07:45:00,K0bjcxc5029622,50.0611,50.0185,50.0458,28.8743,29265,21
2018/6/21 07:50:00,K0bjcxc5029622,50.0484,50.0318,50.0373,27.2812,29270,21
2018/6/21 07:55:00,K0bjcxc5029622,50.0567,50.0567,50.0567,27.1438,29275,21
2018/6/21 08:00:00,K0bjcxc5029622,50.0609,50.0217,50.0478,24.7983,29280,21
2018/6/21 08:05:00,K0bjcxc5029622,50.0103,50.0103,50.0103,24.4458,29285,21
2018/6/21 08:10:00,K0bjcxc5029622,50.0547,50.0344,50.0412,23.0935,29290,21
2018/6/21 08:15:00,K0bjcxc5029622,50.0707,50.0301,50.0436,16.2693,29295,21
2018/6/21 08:20:00,K0bjcxc5029622,50.0509,50.0509,50.0509,15.8566,29300,21
2018/6/21 08:25:00,K0bjcxc5029622,50.0567,50.0308,50.0481,11.7962,29305,21
2018/6/21 08:30:00,K0bjcxc5029622,50.0596,50.0272,50.0488,12.254,29310,21
2018/6/21 08:35:00,K0bjcxc5029622,50.053,50.053,50.053,12.5823,29315,21
2018/6/21 08:40:00,K0bjcxc5029622,50.0564,50.0535,50.0545,12.6505,29320,21
2018/6/21 08:45:00,K0bjcxc5029622,50.0792,50.027,50.0594,14.096,29325,21
2018/6/21 08:50:00,K0bjcxc5029622,50.0685,50.03,50.0493,12.9307,29330,21
2018/6/21 08:55:00,K0bjcxc5029622,50.0606,50.0419,50.0504,14.0227,29335,21
2018/6/21 09:00:00,K0bjcxc5029622,50.0369,50.0369,50.0369,13.4279,29340,21
2018/6/21 09:05:00,K0bjcxc5029622,50.0554,50.0255,50.0454,13.7736,29345,21
2018/6/21 09:10:00,K0bjcxc5029622,50.0638,50.0638,50.0638,14.4933,29350,21
2018/6/21 09:15:00,K0bjcxc5029622,50.0657,50.0231,50.0373,15.2946,29355,21
2018/6/21 09:20:00,K0bjcxc5029622,50.054,50.0532,50.0537,15.3396,29360,21
2018/6/21 09:25:00,K0bjcxc5029622,50.0647,50.0647,50.0647,14.7703,29365,21
2018/6/21 09:30:00,K0bjcxc5029622,50.0804,50.0185,50.0605,15.3805,29370,21
2018/6/21 09:35:00,K0bjcxc5029622,50.0397,50.0251,50.03,15.6585,29375,21
2018/6/21 09:40:00,K0bjcxc5029622,50.0569,50.0569,50.0569,15.0473,29380,21
2018/6/21 09:45:00,K0bjcxc5029622,50.0804,50.018,50.0388,15.1647,29385,21
2018/6/21 09:50:00,K0bjcxc5029622,50.0676,50.0567,50.0603,14.7528,29390,21
2018/6/21 09:55:00,K0bjcxc5029622,50.0221,50.0221,50.0221,14.7694,29395,21
2018/6/21 10:00:00,K0bjcxc5029622,50.0603,50.0386,50.0458,15.183,29400,21
2018/6/21 10:05:00,K0bjcxc5029622,50.0602,50.0599,50.06,14.8552,29405,21
2018/6/21 10:10:00,K0bjcxc5029622,50.0602,50.0292,50.0447,14.0153,29410,21
2018/6/21 10:15:00,K0bjcxc5029622,50.0825,50.0198,50.0528,14.0998,29415,21
2018/6/21 10:20:00,K0bjcxc5029622,50.0399,50.0171,50.0285,13.9353,29420,21
2018/6/21 10:25:00,K0bjcxc5029622,50.07,50.056,50.063,13.5787,29425,21
2018/6/21 10:30:00,K0bjcxc5029622,50.0643,50.0438,50.0509,15.123,29430,21
2018/6/21 10:35:00,K0bjcxc5029622,50.0653,50.0379,50.0516,15.9125,29435,21
2018/6/21 10:40:00,K0bjcxc5029622,50.0652,50.0165,50.0426,15.8375,29440,21
2018/6/21 10:45:00,K0bjcxc5029622,50.0774,50.0359,50.0497,14.8402,29445,21
2018/6/21 10:50:00,K0bjcxc5029622,50.0373,50.0373,50.0373,15.613,29450,21
2018/6/21 10:55:00,K0bjcxc5029622,50.0365,50.0348,50.0354,15.0139,29455,21
2018/6/21 11:00:00,K0bjcxc5029622,50.0643,50.0133,50.0373,15.5915,29460,21
2018/6/21 11:05:00,K0bjcxc5029622,50.0278,50.0278,50.0278,15.8765,29465,21
2018/6/21 11:10:00,K0bjcxc5029622,50.0366,50.0152,50.0223,15.853,29470,21
2018/6/21 11:15:00,K0bjcxc5029622,50.0276,50.0152,50.0209,15.6553,29475,21
2018/6/21 11:20:00,K0bjcxc5029622,50.0155,50.0155,50.0155,15.3415,29480,21
2018/6/21 11:25:00,K0bjcxc5029622,50.0397,50.0334,50.0355,14.3131,29485,21
2018/6/21 11:30:00,K0bjcxc5029622,50.0799,50.0251,50.0434,14.6531,29490,21
2018/6/21 11:35:00,K0bjcxc5029622,50.0903,50.0847,50.0875,15.1031,29495,21
2018/6/21 11:40:00,K0bjcxc5029622,50.0706,50.0355,50.0479,14.6766,29500,21
2018/6/21 11:45:00,K0bjcxc5029622,50.0461,50.0307,50.0384,15.8812,29505,21
2018/6/21 11:50:00,K0bjcxc5029622,50.0685,50.0296,50.0553,16.41,29510,21
2018/6/21 11:55:00,K0bjcxc5029622,50.0763,50.0577,50.0652,15.8244,29515,21
2018/6/21 12:00:00,K0bjcxc5029622,50.0842,50.0842,50.0842,16.0643,29520,21
2018/6/21 12:05:00,K0bjcxc5029622,50.0794,50.0758,50.0779,16.6003,29525,21
2018/6/21 12:10:00,K0bjcxc5029622,50.0215,50.0148,50.0193,15.945,29530,21
2018/6/21 12:15:00,K0bjcxc5029622,50.0176,50.0176,50.0176,16.3514,29535,21
2018/6/21 12:20:00,K0bjcxc5029622,50.066,50.0633,50.0642,16.1026,29540,21
2018/6/21 12:25:00,K0bjcxc5029622,50.0541,50.0282,50.0368,15.5772,29545,21
2018/6/21 12:30:00,K0bjcxc5029622,50.0679,50.0679,50.0679,16.0973,29550,21
2018/6/21 12:35:00,K0bjcxc5029622,50.0526,50.0133,50.0264,15.7586,29555,21
2018/6/21 12:40:00,K0bjcxc5029622,50.0617,50.0406,50.0476,16.1819,29560,21
2018/6/21 12:45:00,K0bjcxc5029622,50.0521,50.0521,50.0521,16.2668,29565,21
2018/6/21 12:50:00,K0bjcxc5029622,50.0449,50.0151,50.025,16.4037,29570,21
2018/6/21 12:55:00,K0bjcxc5029622,50.0507,50.0507,50.0507,15.1792,29575,21
2018/6/21 13:00:00,K0bjcxc5029622,50.0214,50.0158,50.0197,15.9073,29580,21
2018/6/21 13:05:00,K0bjcxc5029622,50.0159,50.0111,50.0142,15.4826,29585,21
2018/6/21 13:10:00,K0bjcxc5029622,50.0472,50.0472,50.0472,16.0492,29590,21
2018/6/21 13:15:00,K0bjcxc5029622,50.0702,50.0262,50.0409,15.9285,29595,21
2018/6/21 13:20:00,K0bjcxc5029622,50.048,50.046,50.047,15.1782,29600,21
2018/6/21 13:25:00,K0bjcxc5029622,50.0814,50.055,50.0682,15.1608,29605,21
2018/6/21 13:30:00,K0bjcxc5029622,50.0594,50.0091,50.0426,15.081,29610,21
2018/6/21 13:35:00,K0bjcxc5029622,50.0544,50.0152,50.0283,14.7217,29615,21
2018/6/21 13:40:00,K0bjcxc5029622,50.0287,50.0287,50.0287,14.6748,29620,21
2018/6/21 13:45:00,K0bjcxc5029622,50.0669,50.033,50.05,14.9734,29625,21
2018/6/21 13:50:00,K0bjcxc5029622,50.0675,50.0383,50.0529,14.8233,29630,21
2018/6/21 13:55:00,K0bjcxc5029622,50.0685,50.0675,50.068,15.6398,29635,21
2018/6/21 14:00:00,K0bjcxc5029622,50.0843,50.0173,50.0508,15.0852,29640,21
2018/6/21 14:05:00,K0bjcxc5029622,50.0692,50.0692,50.0692,14.8832,29645,21
2018/6/21 14:10:00,K0bjcxc5029622,50.0289,50.0249,50.0276,15.262,29650,21
2018/6/21 14:15:00,K0bjcxc5029622,50.0618,50.0348,50.0528,14.8012,29655,21
2018/6/21 14:20:00,K0bjcxc5029622,50.0584,50.0584,50.0584,15.7479,29660,21
2018/6/21 14:25:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29665,21
2018/6/21 14:30:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29670,21
2018/6/21 14:35:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29675,21
2018/6/21 14:40:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29680,21
2018/6/21 14:45:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29685,21
2018/6/21 14:50:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29690,21
2018/6/21 14:55:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29695,21
2018/6/21 15:00:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29700,21
2018/6/21 15:05:00,K0bjcxc5029622,50.0364,50.0364,50.0364,14.8915,29705,21
2018/6/21 15:10:00,K0bjcxc5029622,50.0567,50.0392,50.0509,15.2816,29710,21
2018/6/21 15:15:00,K0bjcxc5029622,50.0392,50.0392,50.0392,15.4661,29715,21
2018/6/21 15:20:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29720,21
2018/6/21 15:25:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29725,21
2018/6/21 15:30:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29730,21
2018/6/21 15:35:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29735,21
2018/6/21 15:40:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29740,21
2018/6/21 15:45:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29745,21
2018/6/21 15:50:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29750,21
2018/6/21 15:55:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29755,21
2018/6/21 16:00:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29760,21
2018/6/21 16:05:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29765,21
2018/6/21 16:10:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29770,21
2018/6/21 16:15:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29775,21
2018/6/21 16:20:00,K0bjcxc5029622,50.0152,50.0152,50.0152,15.079,29780,21
2018/6/21 16:25:00,K0bjcxc5029622,50.0694,50.0694,50.0694,14.487,29785,21
2018/6/21 16:30:00,K0bjcxc5029622,50.0827,50.0275,50.0472,15.9603,29790,21
2018/6/21 16:35:00,K0bjcxc5029622,50.0464,50.0131,50.0353,15.6853,29795,21
2018/6/21 16:40:00,K0bjcxc5029622,50.0108,50.0108,50.0108,15.4374,29800,21
2018/6/21 16:45:00,K0bjcxc5029622,50.0766,50.0577,50.0703,15.766,29805,21
2018/6/21 16:50:00,K0bjcxc5029622,50.0382,50.0265,50.0304,14.6309,29810,21
2018/6/21 16:55:00,K0bjcxc5029622,50.0479,50.0479,50.0479,14.8848,29815,21
2018/6/21 17:00:00,K0bjcxc5029622,50.0544,50.0303,50.0442,15.3993,29820,21
2018/6/21 17:05:00,K0bjcxc5029622,50.0566,50.017,50.0369,15.8425,29825,21
2018/6/21 17:10:00,K0bjcxc5029622,50.0589,50.0589,50.0589,15.1071,29830,21
2018/6/21 17:15:00,K0bjcxc5029622,50.0647,50.046,50.0585,15.115,29835,21
2018/6/21 17:20:00,K0bjcxc5029622,50.0893,50.0439,50.059,17.3947,29840,21
2018/6/21 17:25:00,K0bjcxc5029622,50.0197,50.0197,50.0197,17.6253,29845,21
2018/6/21 17:30:00,K0bjcxc5029622,50.0848,50.0345,50.0597,17.6497,29850,21
2018/6/21 17:35:00,K0bjcxc5029622,50.0754,50.0655,50.0721,17.3097,29855,21
2018/6/21 17:40:00,K0bjcxc5029622,50.0397,50.0397,50.0397,16.1805,29860,21
2018/6/21 17:45:00,K0bjcxc5029622,50.0803,50.0398,50.0533,14.4583,29865,21
2018/6/21 17:50:00,K0bjcxc5029622,50.037,50.037,50.037,13.9291,29870,21
2018/6/21 17:55:00,K0bjcxc5029622,50.0819,50.0276,50.0531,13.4418,29875,21
2018/6/21 18:00:00,K0bjcxc5029622,50.0872,50.0714,50.0767,13.1638,29880,21
2018/6/21 18:05:00,K0bjcxc5029622,50.0779,50.0779,50.0779,12.5702,29885,21
2018/6/21 18:10:00,K0bjcxc5029622,50.0911,50.0336,50.0528,11.4347,29890,21
2018/6/21 18:15:00,K0bjcxc5029622,50.0641,50.057,50.0617,10.5265,29895,21
2018/6/21 18:20:00,K0bjcxc5029622,50.0459,50.0459,50.0459,10.4906,29900,21
2018/6/21 18:25:00,K0bjcxc5029622,50.0848,50.071,50.0756,10.384,29905,21
2018/6/21 18:30:00,K0bjcxc5029622,50.0587,50.0583,50.0584,6.1718,29910,21
2018/6/21 18:35:00,K0bjcxc5029622,50.0783,50.0783,50.0783,6.4158,29915,21
2018/6/21 18:40:00,K0bjcxc5029622,50.0617,50.0177,50.0324,6.2331,29920,21
2018/6/21 18:45:00,K0bjcxc5029622,50.0688,50.0636,50.0671,5.9607,29925,21
2018/6/21 18:50:00,K0bjcxc5029622,50.0123,50.0123,50.0123,5.8847,29930,21
2018/6/21 18:55:00,K0bjcxc5029622,50.0752,50.0742,50.0749,6.065,29935,21
2018/6/21 19:00:00,K0bjcxc5029622,50.0712,50.0712,50.0712,6.1872,29940,21
2018/6/21 19:05:00,K0bjcxc5029622,50.0813,50.0432,50.0686,6.1246,29945,21
2018/6/21 19:10:00,K0bjcxc5029622,50.0504,50.033,50.0446,5.5631,29950,21
2018/6/21 19:15:00,K0bjcxc5029622,50.0586,50.0586,50.0586,6.0004,29955,21
2018/6/21 19:20:00,K0bjcxc5029622,50.0721,50.0545,50.0662,6.1789,29960,21
2018/6/21 19:25:00,K0bjcxc5029622,50.079,50.0508,50.0696,5.7363,29965,21
2018/6/21 19:30:00,K0bjcxc5029622,50.0851,50.0629,50.074,5.422,29970,21
2018/6/21 19:35:00,K0bjcxc5029622,50.074,50.0404,50.0573,5.6635,29975,21
2018/6/21 19:40:00,K0bjcxc5029622,50.0632,50.021,50.0351,4.1313,29980,21
2018/6/21 19:45:00,K0bjcxc5029622,50.036,50.036,50.036,4.2468,29985,21
2018/6/21 19:50:00,K0bjcxc5029622,50.0728,50.0322,50.0457,4.0665,29990,21
2018/6/21 19:55:00,K0bjcxc5029622,50.0684,50.0518,50.0573,3.7587,29995,21
2018/6/21 20:00:00,K0bjcxc5029622,50.0226,50.0148,50.0187,4.0448,30000,21
2018/6/21 20:05:00,K0bjcxc5029622,50.0662,50.0377,50.0505,4.0945,30005,21
2018/6/21 20:10:00,K0bjcxc5029622,50.0742,50.0742,50.0742,4.125,30010,21
2018/6/21 20:15:00,K0bjcxc5029622,50.0687,50.0232,50.0492,4.0461,30015,21
2018/6/21 20:20:00,K0bjcxc5029622,50.0615,50.029,50.0501,4.1975,30020,21
2018/6/21 20:25:00,K0bjcxc5029622,50.0293,50.0293,50.0293,4.2613,30025,21
2018/6/21 20:30:00,K0bjcxc5029622,50.0625,50.0513,50.055,3.6674,30030,21
2018/6/21 20:35:00,K0bjcxc5029622,50.0309,50.026,50.0293,3.6103,30035,21
2018/6/21 20:40:00,K0bjcxc5029622,50.0659,50.0659,50.0659,3.7361,30040,21
2018/6/21 20:45:00,K0bjcxc5029622,50.0456,50.0428,50.0447,3.7025,30045,21
2018/6/21 20:50:00,K0bjcxc5029622,50.0455,50.0238,50.0383,3.3699,30050,21
2018/6/21 20:55:00,K0bjcxc5029622,50.0766,50.0766,50.0766,3.5456,30055,21
2018/6/21 21:00:00,K0bjcxc5029622,50.0396,50.0256,50.0303,4.1052,30060,21
2018/6/21 21:05:00,K0bjcxc5029622,50.0459,50.0202,50.0373,3.5097,30065,21
2018/6/21 21:10:00,K0bjcxc5029622,50.0338,50.0338,50.0338,3.61,30070,21
2018/6/21 21:15:00,K0bjcxc5029622,50.0683,50.0148,50.0326,3.6,30075,21
2018/6/21 21:20:00,K0bjcxc5029622,50.0514,50.0514,50.0514,4.2906,30080,21
2018/6/21 21:25:00,K0bjcxc5029622,50.076,50.0417,50.0568,4.7463,30085,21
2018/6/21 21:30:00,K0bjcxc5029622,50.0778,50.0482,50.0673,4.5793,30090,21
2018/6/21 21:35:00,K0bjcxc5029622,50.0829,50.0482,50.0676,4.4285,30095,21
2018/6/21 21:40:00,K0bjcxc5029622,50.0559,50.0417,50.0464,4.6702,30100,21
2018/6/21 21:45:00,K0bjcxc5029622,50.0755,50.0542,50.0613,5.786,30105,21
2018/6/21 21:50:00,K0bjcxc5029622,50.0331,50.0331,50.0331,5.1316,30110,21
2018/6/21 21:55:00,K0bjcxc5029622,50.0306,50.0281,50.0298,5.0155,30115,21
2018/6/21 22:00:00,K0bjcxc5029622,50.0354,50.0183,50.0297,5.2276,30120,21
2018/6/21 22:05:00,K0bjcxc5029622,50.0221,50.0221,50.0221,4.8043,30125,21
2018/6/21 22:10:00,K0bjcxc5029622,50.0293,50.0166,50.0251,4.8533,30130,21
2018/6/21 22:15:00,K0bjcxc5029622,50.0814,50.0227,50.0494,4.8868,30135,21
2018/6/21 22:20:00,K0bjcxc5029622,50.0279,50.0279,50.0279,5.0155,30140,21
2018/6/21 22:25:00,K0bjcxc5029622,50.0402,50.0397,50.04,5.0708,30145,21
2018/6/21 22:30:00,K0bjcxc5029622,50.0709,50.0311,50.051,4.6707,30150,21
2018/6/21 22:35:00,K0bjcxc5029622,50.0439,50.0342,50.0391,4.9317,30155,21
2018/6/21 22:40:00,K0bjcxc5029622,50.0776,50.0634,50.0695,5.1911,30160,21
2018/6/21 22:45:00,K0bjcxc5029622,50.0724,50.0623,50.0674,4.7652,30165,21
2018/6/21 22:50:00,K0bjcxc5029622,50.0696,50.0188,50.0512,4.9902,30170,21
2018/6/21 22:55:00,K0bjcxc5029622,50.0605,50.0556,50.0572,5.3453,30175,21
2018/6/21 23:00:00,K0bjcxc5029622,50.0631,50.0631,50.0631,5.2738,30180,21
2018/6/21 23:05:00,K0bjcxc5029622,50.0763,50.0423,50.065,5.2898,30185,21
2018/6/21 23:10:00,K0bjcxc5029622,50.0531,50.037,50.0477,5.3565,30190,21
2018/6/21 23:15:00,K0bjcxc5029622,50.0173,50.0173,50.0173,5.3751,30195,21
2018/6/21 23:20:00,K0bjcxc5029622,50.0711,50.0679,50.069,6.1095,30200,21
2018/6/21 23:25:00,K0bjcxc5029622,50.0477,50.0271,50.0355,5.4579,30205,21
2018/6/21 23:30:00,K0bjcxc5029622,50.0281,50.0281,50.0281,4.5859,30210,21
2018/6/21 23:35:00,K0bjcxc5029622,50.0735,50.0336,50.0469,4.8015,30215,21
2018/6/21 23:40:00,K0bjcxc5029622,50.0711,50.0693,50.0702,4.596,30220,21
2018/6/21 23:45:00,K0bjcxc5029622,50.0703,50.0533,50.0618,4.6458,30225,21
