SDATE,temperature_min,temperature_max
2018-09-01,19,28
2018-09-02,18,28
2018-09-03,19,31
2018-09-04,18,31
2018-09-05,18,31
2018-09-06,17,27
2018-09-07,15,27
2018-09-08,14,28
2018-09-09,14,29
2018-09-10,18,28
2018-09-11,18,26
