S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,198.0,39.0,91.80407742160277,2205.5625
2017,11,10,204.0,39.0,90.9094314583333,2190.375
2017,11,11,113.0,34.0,58.19716899305555,1408.375
2017,11,12,85.0,31.0,50.95435881944444,1232.75
2017,11,13,268.0,32.0,137.1840602777778,3301.125
2017,11,14,255.0,114.0,166.12382437499994,3989.25
2017,11,15,295.0,118.0,161.1064520647773,4103.5
2017,11,16,282.0,114.0,168.11679361111112,4040.0
2017,11,17,312.0,113.0,168.3155533680556,4046.5
2017,11,18,219.0,116.0,140.92972361111117,3386.0
2017,11,19,202.0,114.0,138.35249052083338,3324.0
2017,11,20,283.0,112.0,173.45943912587407,4154.0
2017,11,21,282.0,116.0,172.4602761111111,4136.8125
2017,11,22,264.0,113.0,164.87125920138894,3956.8125
2017,11,23,287.0,114.0,170.781867361111,4101.9375
2017,11,24,310.0,112.0,164.3927896875,3945.5625
2017,11,25,200.0,114.0,140.37979322097377,3113.125
2017,11,26,189.0,113.0,139.91531244755242,1663.25
2017,11,27,265.0,110.0,166.24141871527775,3990.0
2017,11,28,282.0,113.0,169.85667989583334,4083.1875
2017,11,29,291.0,115.0,171.89511798611113,4132.4375
2017,11,30,274.0,115.0,171.64475430555552,4123.25
2017,12,1,291.0,120.0,173.22547257142867,4144.0
2017,12,2,219.0,116.0,145.3623461805555,3489.25
2017,12,3,213.0,116.0,142.7118680902778,3429.1875
2017,12,4,303.0,118.0,180.22305878472218,4326.0625
2017,12,5,270.0,118.0,175.5735354166666,4213.5625
2017,12,6,311.0,118.0,182.63840937499992,4385.625
2017,12,7,274.0,116.0,173.30389076388883,4167.1875
2017,12,8,262.0,115.0,169.69734534722227,4079.625
2017,12,9,201.0,115.0,145.3517182986111,3492.375
2017,12,10,195.0,117.0,145.5888899999999,3497.5625
2017,12,11,297.0,119.0,182.28204784722215,4378.8125
2017,12,12,300.0,119.0,184.94025986111117,4441.5625
2017,12,13,296.0,124.0,184.0715831597222,4422.0
2017,12,14,276.0,120.0,180.20847520833325,4325.6875
2017,12,15,306.0,122.0,182.05291704861122,4374.375
2017,12,16,216.0,120.0,150.53601555555554,3612.8125
2017,12,17,199.0,118.0,146.076959513889,3504.875
2017,12,18,292.0,117.0,182.0081845833334,4372.0
2017,12,19,282.0,122.0,180.65066434027787,4341.1875
2017,12,20,271.0,120.0,174.17141038194433,4181.25
2017,12,21,279.0,119.0,172.99920920138877,4154.0625
2017,12,22,276.0,118.0,168.26913861111103,4038.8125
2017,12,23,211.0,114.0,142.1088902083332,3409.9375
2017,12,24,204.0,113.0,140.5917122916666,3378.375
2017,12,25,310.0,115.0,178.85564368055554,4295.25
2017,12,26,300.0,121.0,180.8558055208333,4342.0
2017,12,27,296.0,118.0,182.9284280208333,4390.75
2017,12,28,295.0,118.0,181.02273763888897,4346.0625
2017,12,29,287.0,119.0,175.90254773049648,4260.4375
2017,12,30,199.0,113.0,141.22022291666667,3395.5625
2017,12,31,201.0,112.0,139.51972274305555,3352.375
2018,1,1,185.0,112.0,130.60768437500005,3136.75
2018,1,2,302.0,110.0,184.2983107638889,4421.1875
2018,1,3,301.0,124.0,189.77615031250008,4556.0
