S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,197.0,44.0,101.8722001045296,2448.0
2017,11,10,193.0,44.0,99.78472628472225,2406.40625
2017,11,11,138.0,45.0,79.03347670138889,1903.625
2017,11,12,142.0,45.0,70.09616218749998,1691.21875
2017,11,13,247.0,44.0,116.64623125000003,2809.21875
2017,11,14,285.0,49.0,137.1193568055556,3296.0
2017,11,15,240.0,54.0,115.14402668016193,2983.1875
2017,11,16,217.0,51.0,111.1669575,2676.78125
2017,11,17,205.0,55.0,110.77852621527774,2666.84375
2017,11,18,124.0,49.0,74.92574135416669,1808.375
2017,11,19,111.0,48.0,65.07299104166665,1571.5625
2017,11,20,215.0,47.0,109.51472968531475,2624.8125
2017,11,21,208.0,52.0,110.19590208333335,2650.8125
2017,11,22,219.0,53.0,116.53302392361103,2804.0
2017,11,23,206.0,52.0,115.53681086805551,2783.1875
2017,11,24,228.0,54.0,119.28186864583336,2870.0
2017,11,25,143.0,49.0,79.51248951127819,1765.6875
2017,11,26,135.0,53.0,89.0281965734266,1060.4375
2017,11,27,211.0,49.0,115.45734343750001,2771.625
2017,11,28,229.0,54.0,122.33298357638884,2944.0
2017,11,29,268.0,55.0,130.2912388888889,3130.75
2017,11,30,230.0,58.0,122.76307621527775,2955.5625
2017,12,1,224.0,58.0,123.80267753571435,2946.0
2017,12,2,155.0,53.0,89.82309562500004,2163.25
2017,12,3,147.0,45.0,80.13646993055555,1928.8125
2017,12,4,246.0,51.0,120.06804888888885,2885.5625
2017,12,5,243.0,56.0,122.74386017361105,2950.875
2017,12,6,253.0,52.0,126.79515388888892,3053.625
2017,12,7,232.0,56.0,125.26875305555556,3013.1875
2017,12,8,242.0,47.0,115.57036958333336,2782.0
2017,12,9,122.0,47.0,68.46878875000002,1652.8125
2017,12,10,88.0,49.0,64.85034541666668,1565.9375
2017,12,11,199.0,52.0,109.71481635416666,2642.8125
2017,12,12,201.0,64.0,116.40186829861108,2805.1875
2017,12,13,221.0,65.0,120.00194309027773,2885.9375
2017,12,14,228.0,68.0,117.02632916666668,2816.5
2017,12,15,230.0,60.0,116.17977267361117,2796.8125
2017,12,16,131.0,56.0,78.76528875000001,1898.375
2017,12,17,108.0,58.0,74.67162236111112,1799.25
2017,12,18,182.0,58.0,105.7536015625,2542.375
2017,12,19,196.0,55.0,109.93727961805564,2648.0
2017,12,20,209.0,56.0,107.36838694444444,2585.5625
2017,12,21,199.0,52.0,110.91495388888887,2668.8125
2017,12,22,196.0,54.0,102.0133570486112,2455.625
2017,12,23,142.0,52.0,83.86421534722228,2018.75
2017,12,24,142.0,51.0,73.00445590277783,1761.625
2017,12,25,213.0,57.0,110.39056,2657.5625
2017,12,26,204.0,61.0,112.36718472222219,2700.375
2017,12,27,204.0,62.0,113.52258503472225,2733.625
2017,12,28,208.0,60.0,112.69759579861108,2709.625
2017,12,29,194.0,54.0,98.09576485815604,2408.0
2017,12,30,120.0,53.0,76.2615946180556,1839.5625
2017,12,31,118.0,51.0,73.75701739583336,1778.0
2018,1,1,74.0,50.0,59.39897340277779,1433.125
2018,1,2,215.0,51.0,107.82128670138889,2594.0
2018,1,3,215.0,59.0,114.60145916666654,2758.4375
2018,1,4,214.0,62.0,118.84927940972233,2862.0625
2018,1,5,229.0,60.0,116.52230204861114,2807.125
2018,1,6,135.0,61.0,86.13403604166668,2072.375
2018,1,7,118.0,62.0,81.6888729861111,1966.8125
2018,1,8,202.0,59.0,115.20082388888883,2772.8125
2018,1,9,217.0,59.0,116.8680900694444,2811.6875
2018,1,10,239.0,60.0,117.51277684027774,2827.5625
2018,1,11,223.0,60.0,122.11340611111103,2940.75
2018,1,12,202.0,65.0,117.01677958333335,2818.0
2018,1,13,134.0,61.0,80.1219977430556,1935.1875
2018,1,14,124.0,54.0,80.36028458333334,1937.25
2018,1,15,211.0,55.0,115.84270690972227,2788.0
2018,1,16,223.0,59.0,114.18363822916665,2746.8125
2018,1,17,218.0,59.0,118.36221079861103,2851.1875
2018,1,18,224.0,60.0,117.53923482638886,2825.625
2018,1,19,203.0,60.0,113.70963836805555,2732.8125
2018,1,20,149.0,55.0,85.50398638888888,2058.8125
2018,1,21,131.0,55.0,79.15968513888888,1910.4375
2018,1,22,204.0,58.0,109.692274912892,2639.625
2018,1,23,180.0,63.0,112.51025146341465,2703.625
2018,1,24,218.0,63.0,111.97512385964917,2711.1875
2018,1,25,211.0,63.0,111.90391053435117,2795.5625
2018,1,26,215.0,62.0,120.16033548611105,2887.5625
2018,1,27,138.0,63.0,89.24802854166663,2148.375
2018,1,28,159.0,64.0,90.29640527777778,2175.25
2018,1,29,238.0,63.0,120.35907729166667,2898.0625
2018,1,30,234.0,61.0,114.87734788194444,2762.0
2018,1,31,220.0,60.0,114.34147795138895,2749.6875
2018,2,1,210.0,57.0,109.15932531250003,2626.8125
2018,2,2,219.0,57.0,116.85776600694447,2809.25
2018,2,3,152.0,57.0,85.8646603125,2070.0625
2018,2,4,144.0,59.0,84.12749524305553,2026.375
2018,2,5,229.0,59.0,118.7584351041667,2855.625
2018,2,6,203.0,62.0,116.13080767361114,2788.75
2018,2,7,209.0,61.0,113.74243302083329,2739.25
2018,2,8,187.0,61.0,105.49479059027783,2540.4375
2018,2,9,214.0,57.0,107.40636725694443,2586.375
2018,2,10,177.0,56.0,91.18646513888893,2194.4375
2018,2,11,163.0,52.0,88.15080868055558,2123.5625
2018,2,12,118.0,49.0,72.95863364583332,1760.8125
2018,2,13,125.0,46.0,66.42244006944442,1602.4375
2018,2,14,105.0,38.0,58.12832343749997,1401.25
2018,2,15,79.0,39.0,52.0987448263889,1259.625
2018,2,16,61.0,39.0,49.68832552083334,1201.5625
2018,2,17,63.0,38.0,49.44294670138888,1195.625
2018,2,18,81.0,40.0,51.35085267361112,1241.1875
2018,2,19,64.0,41.0,49.48755510416667,1196.375
2018,2,20,63.0,41.0,49.96460684027777,1208.8125
2018,2,21,66.0,43.0,50.43043579861111,1219.5625
2018,2,22,122.0,41.0,68.94082899305552,1665.25
2018,2,23,130.0,44.0,76.78841069444441,1849.25
2018,2,24,129.0,44.0,77.6936095486111,1872.75
2018,2,25,130.0,50.0,69.81731010416665,1684.0
2018,2,26,206.0,51.0,103.81859024305555,2498.75
2018,2,27,186.0,55.0,104.96478781250005,2527.625
2018,2,28,189.0,53.0,105.01617062499992,2529.5625
2018,3,1,210.0,53.0,107.78984656249999,2592.4375
2018,3,2,204.0,51.0,107.1134588541667,2580.0
2018,3,3,97.0,48.0,67.77247031249999,1635.625
2018,3,4,108.0,47.0,72.49812618055552,1751.1875
2018,3,5,209.0,51.0,110.8423946180555,2669.5625
2018,3,6,232.0,56.0,120.33723826388895,2892.0
2018,3,7,234.0,61.0,122.74858809027786,2950.8125
2018,3,8,205.0,54.0,112.43738989583335,2709.1875
2018,3,9,205.0,53.0,107.17640399305554,2580.4375
2018,3,10,121.0,50.0,71.62097371527778,1728.75
2018,3,11,122.0,51.0,73.42642496527782,1770.0
2018,3,12,197.0,51.0,105.06988496527771,2533.1875
2018,3,13,195.0,51.0,101.82337534722222,2452.4375
2018,3,14,190.0,48.0,99.06027888888889,2385.1875
2018,3,15,176.0,50.0,94.22114635416666,2270.375
2018,3,16,190.0,48.0,101.31452815972223,2440.5
2018,3,17,134.0,49.0,74.09641715277775,1785.5625
2018,3,18,106.0,50.0,67.08153381944445,1617.625
2018,3,19,193.0,47.0,100.43991649305562,2418.8125
2018,3,20,198.0,45.0,102.56246968749998,2471.1875
2018,3,21,205.0,48.0,104.8474262152778,2525.625
2018,3,22,185.0,48.0,102.67703236111117,2472.8125
2018,3,23,183.0,43.0,101.39436031250003,2440.75
2018,3,24,125.0,42.0,66.57290136842107,1602.8125
2018,3,25,115.0,41.0,65.68140152777777,1584.375
2018,3,26,180.0,40.0,94.66411586805556,2284.375
2018,3,27,184.0,43.0,95.54486336805563,2302.0625
2018,3,28,180.0,44.0,93.3846532638889,2249.1875
2018,3,29,179.0,44.0,92.27908256944447,2225.25
2018,3,30,180.0,42.0,89.86309406249997,2166.8125
2018,3,31,137.0,44.0,66.90312913194448,1612.8125
2018,4,1,75.0,44.0,53.885675868055536,1301.625
2018,4,2,184.0,43.0,92.49076920138882,2232.375
2018,4,3,181.0,45.0,92.44430263888893,2228.0625
2018,4,4,194.0,44.0,88.63629725694446,2134.0
2018,4,5,75.0,46.0,55.0141192361111,1330.0
2018,4,6,72.0,45.0,53.91279628472222,1301.625
2018,4,7,68.0,41.0,52.09758045138891,1260.8125
2018,4,8,190.0,45.0,92.81947069444443,2240.0
2018,4,9,163.0,45.0,88.48894947916668,2132.4375
2018,4,10,168.0,42.0,91.64932635416662,2210.8125
2018,4,11,168.0,43.0,89.89595319444446,2165.9375
2018,4,12,174.0,43.0,89.54458093749996,2160.0
2018,4,13,182.0,43.0,89.34328850694442,2152.8125
2018,4,14,122.0,41.0,63.73280559027775,1539.5625
2018,4,15,109.0,40.0,61.14896160278746,1477.1875
2018,4,16,167.0,41.0,87.21279170138885,2102.375
2018,4,17,187.0,43.0,86.01715624521073,2207.625
2018,4,18,188.0,44.0,93.39698425087107,2253.6875
2018,4,19,197.0,46.0,95.66051864111495,2313.5625
2018,4,20,188.0,44.0,93.82667881944447,2260.0
2018,4,21,140.0,43.0,65.456596875,1579.0
2018,4,22,86.0,42.0,56.20717812499999,1358.0
2018,4,23,194.0,43.0,92.82002222222224,2237.0
2018,4,24,179.0,44.0,92.08015069444451,2218.0
2018,4,25,184.0,44.0,94.41579965277778,2282.0
2018,4,26,177.0,46.0,92.4534135416667,2231.0
2018,4,27,176.0,47.0,93.27372812500009,2243.0
2018,4,28,170.0,46.0,84.4771413194444,2039.0
2018,4,29,98.0,46.0,63.432290625,1531.0
2018,4,30,74.0,46.0,57.68200000000003,1392.0
2018,5,1,76.0,48.0,58.40920223880597,652.0
2018,5,2,201.0,46.0,99.06886562499999,2386.0
2018,5,3,211.0,45.0,101.73784791666672,2450.0
2018,5,4,197.0,48.0,100.32204895833334,2417.0
2018,5,5,124.0,47.0,69.60278850174214,1680.0
2018,5,6,122.0,49.0,68.1209506944445,1642.0
2018,5,7,221.0,48.0,104.6131381944445,2516.0
2018,5,8,198.0,50.0,104.86168958333332,2523.0
2018,5,9,205.0,44.0,101.2424767361112,2437.0
2018,5,10,202.0,42.0,100.35763923611111,2419.0
2018,5,11,199.0,51.0,104.26446736111114,2509.0
2018,5,12,138.0,48.0,74.23177256944447,1788.0
2018,5,13,127.0,47.0,68.25983958333336,1644.0
2018,5,14,242.0,53.0,124.71498715277772,2995.0
2018,5,30,50.0,47.0,48.6667,0.0
2018,6,21,460.0,77.0,188.2025479166667,4231.0
2018,6,22,458.0,78.0,234.2905062499999,5627.0
2018,6,23,144.0,75.0,103.55590277777773,2487.0
2018,6,24,155.0,80.0,106.03130624999994,2553.0
2018,6,25,264.0,82.0,153.75920138888887,3692.0
2018,6,26,510.0,87.0,189.91117187500006,4565.0
2018,6,27,364.0,90.0,158.2615739583334,3803.0
2018,6,28,572.0,85.0,208.68547395833335,5028.0
2018,6,29,378.0,82.0,205.54687430555546,4944.0
2018,6,30,180.0,79.0,111.66869236111108,2683.0
2018,7,1,155.0,78.0,105.08998888888897,2531.0
2018,7,2,500.0,76.0,224.01388923611114,5384.0
2018,7,3,489.0,87.0,262.4913184027777,6306.0
2018,7,4,249.0,85.0,145.78761423611107,3507.0
2018,7,5,420.0,85.0,222.51128298611104,5347.0
2018,7,6,239.0,84.0,137.25578923611124,3306.0
2018,7,7,180.0,82.0,115.75723611111123,2786.0
2018,7,8,179.0,81.0,109.96325277777778,2645.0
2018,7,9,247.0,80.0,144.26070555555552,3469.0
2018,7,10,465.0,85.0,221.84693368055562,5331.0
2018,7,11,214.0,80.0,127.36950000000004,3060.0
2018,7,12,443.0,75.0,222.09664548611119,5338.0
2018,7,13,486.0,73.0,215.07060208333334,5175.0
2018,7,14,120.0,73.0,95.52633125000001,2298.0
2018,7,15,123.0,79.0,95.47714236111113,2300.0
2018,7,16,509.0,78.0,191.1218184027778,4592.0
2018,7,17,361.0,73.0,144.09490729166671,3463.0
2018,7,18,466.0,70.0,233.56828472222216,5613.0
2018,7,19,230.0,76.0,133.67766076388887,3211.0
2018,7,20,212.0,78.0,132.12934166666673,3182.0
2018,7,21,130.0,80.0,99.16521805555547,2386.0
2018,7,22,159.0,79.0,106.8949642361111,2569.0
2018,7,23,459.0,78.0,234.2511559027777,5631.0
2018,7,24,229.0,80.0,139.7803840277778,3361.0
2018,7,25,232.0,74.0,140.05960833333336,3374.0
2018,7,26,498.0,83.0,256.41463888888876,6154.0
2018,7,27,230.0,79.0,135.29860937499996,3252.0
