S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,40.5,12.15,20.585515156794425,493.0546900000045
2017,11,10,48.15,8.25,21.67016118055555,519.8125
2017,11,11,37.2,8.25,16.120886041666676,386.90625999998883
2017,11,12,39.45,8.25,16.720445365853667,400.3828199999989
2017,11,13,49.95,8.1,21.77003135416665,523.0390600000101
2017,11,14,46.95,9.3,22.043893124999997,528.5859300000011
2017,11,15,45.45,10.95,20.332183603238857,526.0625
2017,11,16,47.25,8.85,19.50426684027778,468.95311999999103
2017,11,17,46.65,8.1,20.01029576388889,481.50781000001007
2017,11,18,47.1,11.25,20.574037152777784,493.4843700000056
2017,11,19,49.35,9.75,22.430923958333345,538.0781200000056
2017,11,20,51.15,9.3,22.38303702797202,536.3828199999989
2017,11,21,50.4,9.75,22.43136750000002,538.7890600000101
2017,11,22,41.1,8.7,17.86105531250001,429.3828199999989
2017,11,23,46.05,7.65,20.319175937499992,489.46093999998993
2017,11,24,48.9,7.5,19.607490763888894,470.85938000000897
2017,11,25,39.45,9.75,16.87663988764046,374.7421900000045
2017,11,26,44.55,9.45,21.134805244755256,250.7578199999989
2017,11,27,48.45,8.85,21.47982944444445,515.359369999991
2017,11,28,48.6,8.1,20.85811958333334,501.7421900000045
2017,11,29,54.15,8.4,22.3096546527778,536.7421899999899
2017,11,30,54.15,8.1,22.671732395833324,544.0078199999989
2017,12,1,54.75,12.75,25.00342989285715,598.703130000009
2017,12,2,47.25,9.6,22.412529895833327,538.4062400000112
2017,12,3,48.45,9.6,21.911892118055572,525.4296900000045
2017,12,4,56.55,8.85,22.86405069444446,548.6484400000045
2017,12,5,54.0,7.8,23.172724409722232,556.7265599999955
2017,12,6,49.5,9.15,22.618472881944445,543.0156299999944
2017,12,7,50.4,8.55,22.297547534722227,535.9687599999888
2017,12,8,48.75,8.25,21.47197986062719,515.1640600000101
2017,12,9,47.1,10.35,22.367142847222215,537.0390599999955
2017,12,10,53.85,10.95,23.105602812500003,554.828119999991
2017,12,11,59.25,9.45,26.708805763888883,640.390630000009
2017,12,12,58.05,9.45,25.543896898954692,612.2343700000056
2017,12,13,53.25,9.15,25.9073171875,621.7578099999955
2017,12,14,54.45,8.4,23.07949590277778,554.1484400000045
2017,12,15,50.7,10.5,23.348183923611113,560.3828099999955
2017,12,16,49.05,13.8,24.360143750000002,584.9296899999899
2017,12,17,47.85,12.3,22.705344340277787,544.84375
2017,12,18,56.55,10.35,24.788609861111105,595.6093799999944
2017,12,19,53.7,9.6,24.24170284722221,582.5625
2017,12,20,45.15,9.45,19.869303472222228,476.6875
2017,12,21,42.9,9.15,20.01226065972223,480.2109400000045
2017,12,22,39.75,9.75,19.549763090277768,469.0234400000045
2017,12,23,44.25,8.7,18.406944409722236,442.2031299999944
2017,12,24,43.8,9.3,19.500027256944424,468.65625
2017,12,25,51.0,9.15,22.792812152777778,546.859380000009
2017,12,26,53.4,9.9,23.659226909722218,567.7109400000045
2017,12,27,49.5,9.15,23.78016868055555,570.6953099999955
