S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,0.0,0.0,0.0,0.0
2017,11,10,0.4,0.0,0.00141339222614841,0.0390600000100676
2017,11,11,0.0,0.0,0.0,0.0
2017,11,12,0.0,0.0,0.0,0.0
2017,11,13,82.8,0.0,46.83838777777778,1122.476569999999
2017,11,14,82.4,76.0,77.6346048611111,1860.453130000009
2017,11,15,85.2,77.2,78.88930971659916,1887.4375
2017,11,16,84.8,66.4,79.17450711805549,1898.5078099999955
2017,11,17,149.60001,78.0,79.643968298611,1908.75
2017,11,18,85.6,78.4,79.8581794097223,1914.84375
2017,11,19,84.4,78.4,80.27031586805558,1925.101569999999
2017,11,20,85.6,77.6,79.51670339160836,1902.976569999999
2017,11,21,84.0,77.6,79.33954076388883,1899.445319999999
2017,11,22,82.0,77.6,79.24107645833323,1899.7734400000045
2017,11,23,82.8,77.6,79.63432753472217,1908.578119999991
2017,11,24,84.8,78.0,79.30675996527779,1899.0234400000045
2017,11,25,84.0,78.0,79.46301419475661,1759.00781000001
2017,11,26,82.8,78.4,79.298314965035,941.5234399999899
2017,11,27,82.0,77.2,79.0075755208333,1891.578130000009
2017,11,28,85.2,77.6,79.06271486111105,1894.859369999991
2017,11,29,85.2,77.2,79.07249065972204,1894.9531299999944
2017,11,30,82.4,77.2,79.09821798611105,1895.8203099999955
2017,12,1,86.0,77.2,79.12200674999995,1890.476569999999
2017,12,2,82.4,77.6,79.5869196180556,1908.3906200000056
2017,12,3,84.8,78.8,80.33686399305573,1926.0
2017,12,4,86.0,78.0,79.6673331944444,1909.1328099999955
2017,12,5,84.0,78.0,79.08545690972213,1894.9843700000056
2017,12,6,85.2,76.8,78.64882940972218,1885.6406299999944
2017,12,7,85.2,77.6,79.27078472222223,1900.7890599999955
2017,12,8,85.2,75.6,78.55102017361097,1884.265619999991
2017,12,9,85.6,77.6,79.28251715277776,1900.9375
