S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,6.8,4.4,4.954979300699301,118.91992000000027
2017,11,10,6.8,4.5,4.885382777777771,117.57031000000279
2017,11,11,6.6,4.5,4.7968575,115.61913999999888
2017,11,12,6.6,4.5,4.818915173611108,116.33984999999666
2017,11,13,6.6,4.5,4.8189257638888865,116.02929999999833
2017,11,14,6.4,4.5,4.761474791666666,114.87109000000055
2017,11,15,6.5,4.5,4.727489878542512,115.19922000000224
2017,11,16,6.6,4.4,4.780185347222216,115.51954000000114
2017,11,17,6.3,4.5,4.693597847222218,113.4413999999997
2017,11,18,6.4,4.4,4.63146420138889,111.75976000000082
2017,11,19,6.3,4.5,4.6287904166666545,112.08007999999973
2017,11,20,6.7,4.4,4.75697982517483,114.79882999999973
2017,11,21,6.8,4.5,4.811411979166673,116.26952999999776
2017,11,22,6.6,4.4,4.722440416666675,114.08007999999973
2017,11,23,6.4,4.3,4.576897361111117,110.53907000000254
2017,11,24,6.5,4.3,4.566974444444445,110.35938000000169
2017,11,25,6.4,4.4,4.584309812734084,102.45117000000027
2017,11,26,6.1,4.3,4.503745874125872,53.98827999999412
2017,11,27,6.3,4.3,4.5638735416666725,110.24022999999943
2017,11,28,6.4,4.3,4.597574166666657,111.18163999999888
2017,11,29,6.1,4.4,4.579146597222229,110.81055000000197
2017,11,30,6.2,4.3,4.505834895833342,108.86913999999524
2017,12,1,6.8,4.3,4.625022974910392,111.49024000000281
2017,12,2,6.5,4.5,4.666570624999993,112.83007999999973
2017,12,3,6.4,4.5,4.661678402777777,112.75
2017,12,4,6.1,4.3,4.577920000000009,110.53905999999915
2017,12,5,6.2,3.8,4.544914479166671,109.88086000000476
2017,12,6,6.4,4.3,4.599918125000001,111.30078000000503
2017,12,7,6.3,4.3,4.54245850694445,109.85938000000169
2017,12,8,6.4,4.3,4.570481770833336,110.60938000000169
2017,12,9,6.5,4.3,4.5750646875,110.89062000000558
2017,12,10,6.1,4.3,4.495520905923353,108.58983999999691
2017,12,11,5.4,4.4,4.558384236111104,110.2304699999986
2017,12,12,5.7,4.3,4.582123055555559,110.7714800000067
2017,12,13,5.8,4.0,4.529269895833334,109.32030999999915
2017,12,14,5.7,4.3,4.55108677083334,109.95117000000027
2017,12,15,5.8,4.3,4.561913819444439,110.39062999999805
2017,12,16,5.0,4.4,4.589692847222222,110.66992000000027
2017,12,17,6.2,4.5,4.623688815331011,111.67187000000558
2017,12,18,6.5,4.4,4.613739409722229,111.34960999999385
2017,12,19,6.3,4.3,4.513857847222222,109.16015999999945
2017,12,20,6.4,4.3,4.588355208333333,110.64062999999805
2017,12,21,6.6,4.4,4.666704965277773,112.64062000000558
2017,12,22,6.9,4.4,4.700688229166663,113.29882999999973
2017,12,23,6.4,4.4,4.6447992013888815,111.84960999999748
2017,12,24,6.4,4.4,4.640345451388895,112.17186999999831
2017,12,25,6.4,4.4,4.685716631944441,113.23047000000588
2017,12,26,6.4,4.4,4.601409583333331,111.11915000000226
2017,12,27,6.2,4.3,4.565868298611105,110.31054999999833
2017,12,28,6.1,4.3,4.541040069444452,109.71093999999721
2017,12,29,5.0,4.3,4.471021494661925,108.25
2017,12,30,6.1,3.7,4.435383541666667,107.25
2017,12,31,6.4,4.3,4.516898780487812,109.00977000000057
2018,1,1,6.2,4.3,4.426957604166671,106.81053999999858
2018,1,2,6.0,4.3,4.459054965277782,107.98045999999886
2018,1,3,5.1,3.2,4.393238576388891,106.15038999999888
2018,1,4,5.1,4.3,4.529285312499999,109.48045999999886
2018,1,5,6.1,4.4,4.554373576388894,109.99023000000307
2018,1,6,6.0,4.3,4.4922498263888855,108.54101000000082
2018,1,7,6.0,4.3,4.4870827777777835,108.43163999999888
2018,1,8,5.1,4.3,4.463449513888893,107.9296800000011
2018,1,9,5.1,4.3,4.472629049295781,108.07030999999915
2018,1,10,4.9,4.3,4.466446666666673,107.84960999999385
2018,1,11,5.0,4.3,4.478209479166669,108.33984999999666
2018,1,12,5.9,4.3,4.490174965277781,108.60937000000195
2018,1,13,5.9,4.3,4.460236354166672,107.96875
2018,1,14,6.2,4.3,4.5027972822299605,108.89062999999442
2018,1,15,6.1,4.4,4.514584965277778,109.06054000000586
2018,1,16,6.4,4.3,4.569509756944441,110.39844000000085
2018,1,17,6.8,4.3,4.690238333333338,113.28905999999915
2018,1,18,6.5,4.4,4.684531562500002,113.09765999999945
2018,1,19,6.5,4.4,4.606171041666664,111.39843999999721
2018,1,20,6.3,4.4,4.60460270833333,111.39062000000558
2018,1,21,5.1,4.4,4.538570175438593,109.64843999999721
2018,1,22,5.3,4.4,4.612189581881539,111.50781000000279
2018,1,23,5.1,4.3,4.486241010452961,108.35155999999552
2018,1,24,5.0,4.3,4.576804245614039,110.6015699999989
2018,1,25,5.2,4.3,4.595650381679385,110.8984300000011
2018,1,26,5.1,4.4,4.578293715277783,110.6015699999989
2018,1,27,5.0,4.3,4.463471423611114,108.0390699999989
2018,1,28,5.1,4.3,4.522158333333332,109.28125
2018,1,29,5.3,4.4,4.597912673611114,111.23047000000224
2018,1,30,6.3,4.3,4.577213728222995,110.5703199999989
2018,1,31,6.3,4.3,4.58964690972222,110.75
2018,2,1,6.4,4.5,4.723668194444449,114.16015999999945
2018,2,2,5.1,4.4,4.648927048611104,112.16015999999945
2018,2,3,5.0,4.4,4.517746284722221,109.20703000000503
2018,2,4,6.1,4.3,4.519342377622377,109.30077999999776
2018,2,5,5.3,4.3,4.618914548611112,111.62890999999945
2018,2,6,5.2,4.4,4.628664195804189,111.72265999999945
2018,2,7,5.3,4.3,4.632398124999999,111.91015000000334
2018,2,8,6.2,4.5,4.70565354166667,113.65234000000055
2018,2,9,5.5,4.5,4.700984756944436,113.62109999999666
2018,2,10,5.1,4.5,4.605008020833321,111.14063000000169
2018,2,11,5.0,4.4,4.5964559090909045,110.87109999999666
2018,2,12,6.6,4.5,4.629151770833329,112.05859000000055
2018,2,13,6.6,4.5,4.69544934027777,113.46875
