S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,13.05,3.15,6.46917543859649,155.6796899999972
2017,11,10,12.45,2.7,6.023841463414632,145.8203199999989
2017,11,11,10.35,2.55,5.332780243055556,129.53125
2017,11,12,10.05,2.7,4.779958919860626,115.91992000000027
2017,11,13,16.65,3.3,6.9347321875,167.68944999999803
2017,11,14,12.9,3.3,6.463058055555554,156.24022999999943
2017,11,15,13.2,3.15,6.042910647773279,155.46094000000085
2017,11,16,13.35,3.3,6.567218506944449,158.81054999999833
2017,11,17,13.8,2.85,7.302395833333335,176.61913999999888
2017,11,18,9.45,3.0,5.307005208333336,128.63084999999774
2017,11,19,16.2,3.3,6.544649062499997,158.25
2017,11,20,15.45,3.15,6.9743656643356635,167.9609300000011
2017,11,21,16.35,3.3,6.998410868055555,169.02928999999858
2017,11,22,14.25,3.15,6.9652517361111155,168.50976000000082
2017,11,23,12.3,2.85,6.551788188153312,158.4492199999986
2017,11,24,16.05,4.35,7.43408787456446,179.25
2017,11,25,9.3,3.3,5.501560150375937,122.75
2017,11,26,8.55,3.75,5.557255244755245,66.69922000000224
2017,11,27,12.75,4.05,6.820546875,164.4804699999986
2017,11,28,14.25,3.0,6.3784874216027845,153.6796800000011
2017,11,29,13.8,3.45,6.525555555555555,158.28125
2017,11,30,11.55,3.75,6.302879479166661,152.4218699999983
2017,12,1,14.1,3.0,6.38338517857143,154.27929999999833
2017,12,2,8.85,2.7,5.030104529616725,122.15038999999888
2017,12,3,10.05,2.7,4.686232638888889,114.0
2017,12,4,11.25,3.45,6.450601423611109,156.09961000000112
2017,12,5,12.0,3.75,7.28787138888889,176.08007999999973
2017,12,6,12.0,4.35,7.534699895833332,181.75
2017,12,7,12.75,5.4,7.1886632291666706,173.86913999999888
2017,12,8,12.75,4.05,6.660870520833331,161.12890999999945
2017,12,9,7.95,3.9,5.648438749999999,137.10937999999805
2017,12,10,8.1,3.6,5.548819686411149,134.6796800000011
2017,12,11,14.85,4.5,6.896982881944447,167.25
2017,12,12,13.2,3.75,7.133395347222224,172.91992000000027
2017,12,13,16.2,4.35,7.288576388888889,175.97852000000057
2017,12,14,12.15,3.75,6.378572048611111,153.9394500000053
2017,12,15,11.55,3.15,6.242578125000003,150.89062999999805
2017,12,16,7.95,3.15,5.361491840277773,129.81054000000586
2017,12,17,9.0,3.15,5.092465156794424,123.30079000000114
2017,12,18,12.6,3.3,6.529057534722223,157.5586000000003
2017,12,19,12.75,3.3,6.742725694444445,163.51954000000114
2017,12,20,11.4,3.75,6.59254840277778,159.4296899999972
2017,12,21,12.3,3.9,6.823772326388889,164.6992199999986
2017,12,22,11.1,3.6,6.764254687499999,163.17969000000085
2017,12,23,8.85,3.15,5.171623263888893,124.91991999999664
2017,12,24,8.55,3.45,5.111227673611109,123.81055000000197
2017,12,25,13.2,3.9,6.801299583333336,163.91992000000027
2017,12,26,13.8,4.5,7.460601045296171,179.63867000000027
2017,12,27,12.3,4.5,6.975808541666675,168.39062999999442
2017,12,28,11.85,4.2,6.827702118055555,164.63086000000112
2017,12,29,10.35,4.35,6.28827149466192,152.74022999999943
2017,12,30,7.05,3.0,4.96177951388889,120.17969000000085
2017,12,31,6.9,3.0,4.947803819444449,119.89844000000085
2018,1,1,8.55,3.3,5.07364583333333,122.82031000000279
2018,1,2,11.85,2.85,6.553220486111108,158.24023999999918
2018,1,3,13.35,3.0,7.348134930555552,177.29102000000057
2018,1,4,15.0,3.0,7.697070937500001,185.83007999999973
2018,1,5,13.65,4.5,7.94776784722223,191.9101499999997
