S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,42.2,4.8,17.348580592334496,416.16797000000224
2017,11,10,36.6,3.2,15.439198090277769,371.83984000000055
2017,11,11,7.6,3.2,4.33594107638889,105.55077999999776
2017,11,12,8.0,3.2,4.528759930555555,110.39061999999831
2017,11,13,50.6,3.2,19.60379118055554,472.23045999999886
2017,11,14,44.4,5.4,18.475385868055564,444.94921999999497
2017,11,15,47.0,4.8,15.387742672064778,431.59765000000334
2017,11,16,39.0,4.8,15.730456215277785,379.09765999999945
2017,11,17,39.8,3.8,16.05668982638888,386.8593699999983
2017,11,18,10.4,3.8,4.787435451388889,116.53906000000279
2017,11,19,10.4,3.8,5.776889791666663,140.46875999998883
2017,11,20,45.2,4.4,17.541476748251732,420.6796899999972
2017,11,21,42.2,4.0,17.128429236111113,412.9609399999972
2017,11,22,38.8,4.0,16.048444062499996,386.98827999999776
2017,11,23,39.4,5.0,17.14938336805555,412.8593699999983
2017,11,24,40.6,4.4,16.65408315972222,401.37110000000393
2017,11,25,9.8,4.4,5.888233045112783,132.01953000000503
2017,11,26,8.2,4.2,5.238524825174827,62.91015000000334
2017,11,27,42.6,4.2,17.30799336805557,416.68359000000055
2017,11,28,40.8,4.6,16.818879618055547,405.8398499999894
2017,11,29,49.4,4.6,18.936820520833336,457.1406299999944
2017,11,30,41.8,4.4,16.439783368055558,396.12890999999945
2017,12,1,42.2,4.2,16.77615900000001,402.8671899999972
2017,12,2,10.8,4.2,5.515059479166663,133.99219000000448
2017,12,3,9.8,4.4,5.519508923611111,134.37109999998938
2017,12,4,50.0,5.0,20.321534236111116,489.1093800000017
2017,12,5,50.6,4.8,18.5518995486111,446.9296899999972
2017,12,6,43.4,4.8,17.87291350694445,430.40234999999666
2017,12,7,41.2,4.2,16.136767465277778,389.2890600000028
2017,12,8,44.0,4.6,17.36761388888889,418.1796899999972
2017,12,9,10.0,5.2,6.202070104166662,150.24999999999272
2017,12,10,11.0,5.0,6.326537673611104,153.21875
2017,12,11,48.6,5.6,19.456716979166654,468.9765699999989
2017,12,12,45.2,5.8,19.338247986111107,465.5
2017,12,13,42.8,6.4,19.46798114583332,468.89843999998993
2017,12,14,47.0,5.8,19.388757395833338,466.7421900000045
2017,12,15,47.8,4.6,18.86429968749998,454.3906200000056
2017,12,16,14.0,4.6,5.872918229166669,142.4375
