S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,10.3,0.9,3.7326222648083585,89.91992000000027
2017,11,10,11.9,0.9,3.8246239236111097,92.52051000000029
2017,11,11,9.2,1.0,3.176078854166665,77.33984000000055
2017,11,12,8.9,0.9,3.077052187499999,74.53906000000097
2017,11,13,12.2,0.9,4.436355347222224,106.6191400000007
2017,11,14,11.4,0.9,4.304561707317072,104.08008000000154
2017,11,15,11.6,1.0,4.893326842105261,122.78027000000111
2017,11,16,12.1,1.3,4.628076319444447,111.740240000001
2017,11,17,13.4,1.1,4.955540624999995,119.18065999999999
2017,11,18,10.1,1.4,4.449842048611108,107.67969000000085
2017,11,19,11.2,1.2,4.168174265734269,100.89063000000169
2017,11,20,13.8,1.2,4.989189230769231,121.00976000000082
2017,11,21,12.2,1.5,5.412660208333333,129.83007999999973
2017,11,22,10.3,1.2,4.405569131944446,106.16993000000002
2017,11,23,11.9,1.3,4.304417916666667,103.68946000000142
2017,11,24,11.1,1.2,5.4882345486111115,132.00977000000057
2017,11,25,9.0,1.4,4.060117406015038,90.33984000000055
2017,11,26,14.3,1.3,5.489307202797201,65.6796800000011
2017,11,27,12.1,1.2,5.209372500000001,125.4804699999986
2017,11,28,12.7,1.3,5.105200173611109,123.25
2017,11,29,15.0,1.2,5.960591944444442,143.1992199999986
2017,11,30,11.0,2.6,5.981001006944444,144.00976000000082
2017,12,1,10.2,1.2,5.526145428571428,131.00976000000082
2017,12,2,9.7,1.7,4.549322951388887,109.4101499999997
2017,12,3,10.0,1.2,4.723364722222222,114.54883000000336
2017,12,4,12.0,2.5,5.832928888888888,140.58007999999973
2017,12,5,10.2,0.9,4.590089270833331,111.10155999999915
2017,12,6,9.3,0.9,3.8911184722222223,94.12890999999945
2017,12,7,15.4,2.4,5.428206041666666,130.47070000000167
2017,12,8,12.6,2.6,5.551824687500001,133.30077999999776
2017,12,9,14.7,1.9,5.2631547916666666,126.31054999999833
2017,12,10,11.9,1.7,5.257680277777783,126.86914000000252
2017,12,11,11.9,3.4,6.15938104166667,148.83007999999973
2017,12,12,13.9,2.4,6.185403623693379,149.0
2017,12,13,13.3,2.5,6.037733124999998,145.41992000000027
2017,12,14,12.5,2.6,5.883753101045297,140.99022999999943
2017,12,15,10.8,2.3,5.555046319444442,133.71875
2017,12,16,10.4,3.1,5.593788472222226,134.5898399999969
2017,12,17,10.6,1.8,4.710443854166666,113.7109300000011
2017,12,18,11.6,2.4,5.9168113541666685,142.25
2017,12,19,12.5,2.4,5.847336284722218,140.93944999999803
2017,12,20,10.1,1.2,5.320127743055554,128.25976000000082
2017,12,21,11.5,2.3,4.997656249999994,120.58007999999973
2017,12,22,9.8,2.2,4.970963055555554,120.04882999999973
2017,12,23,10.3,1.6,4.615766388888885,111.18945999999778
2017,12,24,9.8,1.7,4.125417212543556,99.81053999999858
2017,12,25,13.3,2.5,6.208841875000004,149.59179999999833
2017,12,26,11.0,1.2,5.096064652777779,122.11914000000252
2017,12,27,8.7,0.9,3.5187384027777764,84.54102000000057
2017,12,28,8.9,0.9,3.07605104529617,75.16992000000027
2017,12,29,8.9,1.0,3.2388509964412826,79.00976000000082
2017,12,30,8.3,1.0,2.978211597222222,71.63086000000112
2017,12,31,8.8,0.9,3.164338048780488,76.4804699999986
2018,1,1,6.2,0.9,2.84675170138889,68.97852000000057
2018,1,2,9.8,0.9,3.9463678671328677,95.11132999999973
2018,1,3,11.8,2.4,5.670085034722222,136.48045999999886
2018,1,4,12.7,2.0,5.0643866666666675,121.58007999999973
2018,1,5,11.4,2.2,5.251930416666665,126.81836000000112
2018,1,6,11.7,2.2,5.2240109756097555,125.99022999999943
2018,1,7,10.9,2.3,5.132789305555556,123.77928999999858
2018,1,8,12.3,2.3,5.514942152777776,132.53125
2018,1,9,11.4,2.4,5.509598741258738,132.53905999999915
2018,1,10,9.0,2.2,4.911898124999996,118.38086000000112
2018,1,11,8.8,2.2,5.083981423611116,122.3515699999989
2018,1,12,10.7,1.1,4.664523923611108,112.27148999999918
2018,1,13,11.1,2.5,5.572804166666668,134.38868000000002
2018,1,14,9.2,2.5,4.6900696875,113.42968999999721
2018,1,15,10.8,2.4,4.943085937500001,119.1288999999997
2018,1,16,8.7,2.2,4.470467052631579,107.60938000000169
2018,1,17,11.2,1.6,4.331469826388892,104.89061999999831
2018,1,18,11.1,2.4,4.870092787456444,117.7109300000011
2018,1,19,10.4,1.1,3.9970279720279733,96.91993000000002
2018,1,20,8.2,1.7,4.31674434027778,104.64844000000085
2018,1,21,8.5,1.1,4.014472947368421,96.33007999999973
2018,1,22,11.5,2.4,5.265423972125437,126.75976999999693
2018,1,23,14.5,1.9,6.459588118466904,155.20898999999918
2018,1,24,15.1,3.2,6.185213017543863,149.79101000000082
2018,1,25,10.7,4.0,5.941927480916032,144.15038999999888
2018,1,26,12.1,4.0,6.390127256944449,153.83006999999998
2018,1,27,10.8,3.9,5.87859552447552,141.92969000000085
2018,1,28,11.0,3.3,5.8724174817518255,141.53125
2018,1,29,12.0,4.0,6.6589236805555565,159.88086000000112
2018,1,30,11.8,3.9,5.910810350877192,141.66992000000027
2018,1,31,12.6,4.1,6.05934795138889,145.83007999999973
2018,2,1,11.5,4.1,6.347972951388891,152.83007999999973
2018,2,2,10.9,4.1,5.907569340277786,142.03905999999915
2018,2,3,12.7,4.0,5.847218397212541,140.76952999999776
2018,2,4,10.6,4.2,6.254610503597126,150.0703100000028
2018,2,5,12.2,3.9,6.481192222222223,155.97070000000167
2018,2,6,12.8,2.8,6.004726445993029,144.31054999999833
2018,2,7,8.0,2.6,4.144603958333334,100.0
2018,2,8,10.8,2.6,4.323439680851068,104.33006999999998
2018,2,9,10.9,2.5,4.1611730419580475,100.40039000000252
2018,2,10,9.1,2.5,3.87384133333334,93.6796800000011
2018,2,11,11.3,2.3,4.983906510791363,119.38867000000027
2018,2,12,10.7,2.4,4.2324479861111115,102.34961000000112
2018,2,13,8.7,2.4,3.3140362499999974,79.47070000000167
2018,2,14,6.9,2.3,3.507550381944442,84.61132999999973
2018,2,15,8.3,2.3,3.45834677304964,84.72852000000057
2018,2,16,7.3,2.3,4.089277447552455,98.86913999999524
2018,2,17,8.1,2.3,3.8132845138888993,92.42968999999357
2018,2,18,6.9,2.3,3.8612766545454607,92.08007999999973
