S_Year,S_Month,S_DAY,P_MAX,P_MIN,P_AVG,YL_MAX
2017,11,9,34.2,5.7,15.535993066202092,375.9394599999978
2017,11,10,31.2,6.3,15.325261215277786,370.37890999999945
2017,11,11,18.0,5.4,10.120538159722223,245.22069999999803
2017,11,12,18.0,5.7,10.509246041666675,254.61132999999973
2017,11,13,29.4,6.6,16.721714618055564,404.37890999999945
2017,11,14,35.4,8.7,17.856552708333343,431.10937999999805
2017,11,15,30.0,8.1,14.979007246963565,398.6406300000017
2017,11,16,35.1,7.8,17.572123472222227,423.66991999999664
2017,11,17,41.4,7.5,18.36079989583333,443.2890699999989
2017,11,18,21.0,10.2,14.51705100694444,350.7597700000006
2017,11,19,22.2,8.4,12.985212916666674,314.1503899999989
2017,11,20,35.7,5.4,17.01861888111887,411.2792900000022
2017,11,21,37.2,7.5,17.271816701388897,416.3808600000011
2017,11,22,37.2,7.5,18.79693197916667,452.9003899999989
2017,11,23,35.1,9.3,18.819568437499996,453.78125
2017,11,24,32.7,7.5,16.78601809027776,405.31054999999833
2017,11,25,18.0,7.2,11.365996516853937,254.4492199999986
2017,11,26,17.7,8.7,11.726978041958038,140.63086000000112
2017,11,27,36.0,8.1,18.19876944444446,439.1211000000003
2017,11,28,30.6,8.1,16.619331562499994,401.9902399999992
2017,11,29,35.7,7.2,18.815183506944432,453.75
2017,11,30,36.9,8.1,18.78374090277778,453.76172000000224
2017,12,1,34.5,6.6,17.09238778571428,413.3886700000003
2017,12,2,22.8,9.9,14.24066597222222,343.5800799999997
2017,12,3,23.7,9.3,14.35572916666667,346.8398500000003
2017,12,4,35.7,7.2,18.163714861111114,438.71094000000085
2017,12,5,35.4,7.2,18.61570677083334,448.8086000000003
2017,12,6,37.5,7.2,17.539954236111097,423.20118
2017,12,7,38.1,6.0,18.278489305555556,441.451169999993
2017,12,8,33.0,8.4,16.823420069444442,406.0800799999997
2017,12,9,19.8,6.3,11.070531562500003,267.9199200000003
2017,12,10,19.8,6.3,11.23819149305556,270.7988299999997
2017,12,11,41.4,6.6,18.049135624999998,435.28125
2017,12,12,37.2,6.3,19.10729822916667,461.3300799999997
2017,12,13,37.8,8.1,21.515213263888903,518.0097600000008
2017,12,14,37.2,10.5,19.671370347222222,474.2792899999986
2017,12,15,42.9,6.6,18.73014013888888,451.121099999993
2017,12,16,22.2,6.6,12.035486145833325,291.03125
2017,12,17,23.1,9.0,12.910117743055547,311.26953000000503
2017,12,18,38.4,9.0,19.34739465277779,465.27734000000055
2017,12,19,35.4,6.6,17.927590451388884,432.83984000000055
2017,12,20,36.3,7.5,18.333044027777778,441.58984000000055
2017,12,21,41.1,7.5,18.245824479166664,440.0781199999983
2017,12,22,35.7,7.2,16.599659027777776,401.3984400000045
2017,12,23,19.2,6.3,11.427276736111112,276.3593699999983
2017,12,24,18.6,6.6,9.670975902777775,235.0078199999989
2017,12,25,36.9,6.6,18.394216249999985,442.69922000000224
2017,12,26,34.5,6.0,16.867260694444436,407.16015999999945
2017,12,27,35.4,8.1,17.844302986111114,430.01952999999776
2017,12,28,36.0,6.3,19.02852961805555,458.3515699999989
2017,12,29,34.5,6.3,17.373552836879426,424.65235000000393
2017,12,30,18.3,5.7,10.761614201388891,259.5703100000028
2017,12,31,21.9,5.7,10.014348993055556,242.41015999999945
2018,1,1,18.6,5.4,9.921051631944438,240.12109000000055
2018,1,2,32.7,5.7,17.754417152777776,428.33985000000393
2018,1,3,39.0,9.9,20.898840520833346,503.37890999999945
2018,1,4,41.1,8.1,21.508112222222216,518.800780000005
2018,1,5,40.2,9.0,20.14871652777775,486.0
2018,1,6,26.1,6.6,13.080288958333343,315.66015999999945
2018,1,7,21.6,5.7,11.22790013888889,271.01172000000224
2018,1,8,40.2,6.6,20.838279965277785,502.80079000000114
2018,1,9,42.6,9.6,22.289093888888882,536.4804700000022
2018,1,10,43.8,6.6,20.494748298611114,494.68359999999666
2018,1,11,43.2,9.3,20.711380138888877,499.46875
2018,1,12,36.9,8.4,20.013395381944456,482.7187600000034
2018,1,13,23.4,6.6,13.201191770833347,319.55077999999776
2018,1,14,22.8,5.7,11.17969989583333,271.1484399999972
2018,1,15,39.0,6.3,19.676501666666653,474.2421900000045
2018,1,16,42.3,9.0,20.08446552083334,484.2109400000045
2018,1,17,40.8,6.9,18.961556319444448,457.1015599999955
2018,1,18,37.8,6.3,17.877934062500003,431.8593800000017
2018,1,19,39.0,6.0,16.702631493055552,402.46875
2018,1,20,21.9,5.7,11.238764027777773,272.48045999999886
2018,1,21,19.5,6.0,10.930676968641116,264.72265000000334
2018,1,22,33.6,6.0,17.24008703832752,417.2812600000034
2018,1,23,39.3,6.6,20.705986968641106,500.0390599999955
2018,1,24,47.1,10.2,22.30190666666665,539.8398400000005
2018,1,25,40.2,7.5,20.325866908396936,516.5703100000028
2018,1,26,31.5,6.9,15.114480069444442,365.76170999999886
2018,1,27,25.8,6.3,12.477697569444436,301.23827999999776
2018,1,28,20.1,6.3,11.281670833333328,272.4921800000011
2018,1,29,42.3,6.0,20.566038715277777,496.5781199999983
2018,1,30,41.7,8.7,21.16137607638887,511.2109400000045
2018,1,31,38.7,7.8,19.362020104166664,466.83984000000055
2018,2,1,40.8,6.3,17.621197465277778,425.19140000000334
2018,2,2,37.2,6.3,18.741654375000017,452.04297000000224
2018,2,3,25.2,6.9,13.760562986111108,332.8984399999972
2018,2,4,25.5,6.0,13.297294166666674,321.5
2018,2,5,39.3,6.6,19.637992430555556,473.96875999998883
2018,2,6,39.9,6.9,18.746592256944457,451.9296800000011
2018,2,7,47.4,9.6,20.990569236111103,506.6484300000011
2018,2,8,37.8,9.6,20.020765138888887,482.3906199999983
2018,2,9,38.7,3.6,17.927053541666666,431.6875
2018,2,10,17.4,3.6,9.009725937500004,218.59765000001062
2018,2,11,31.2,3.9,13.712585868055557,331.62890999999945
2018,2,12,29.7,3.9,11.995750243055557,290.65234000000055
2018,2,13,19.5,3.3,8.408773576388878,204.37890000000334
2018,2,14,16.8,1.5,3.918573958333331,97.33985000000393
